

  0%|▏                                                                                 | 749/300000 [00:07<10:32, 472.87it/s]
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 28100  training loss: 12.414518356323242
epoch 28100  clean testing loss: 43.349857330322266
epoch 28200  training loss: 12.397804260253906
epoch 28200  clean testing loss: 43.42167663574219
epoch 28300  training loss: 12.382625579833984
epoch 28300  clean testing loss: 43.47679901123047
epoch 28400  training loss: 12.362771987915039
epoch 28400  clean testing loss: 43.550872802734375
epoch 28500  training loss: 12.346117973327637
epoch 28500  clean testing loss: 43.6338996887207
epoch 28600  training loss: 12.337111473083496
epoch 28600  clean testing loss: 43.7128791809082
epoch 28700  training loss: 12.317915916442871
epoch 28700  clean testing loss: 43.77391815185547
epoch 28800  training loss: 12.30334186553955

 10%|███████▋                                                                        | 28751/300000 [01:16<08:31, 530.23it/s]
epoch 28900  training loss: 12.277833938598633
epoch 28900  clean testing loss: 43.96749496459961
epoch 29000  training loss: 12.270909309387207
epoch 29000  clean testing loss: 44.030757904052734
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 29100  training loss: 12.244043350219727
epoch 29100  clean testing loss: 44.12031555175781
epoch 29200  training loss: 12.229865074157715
epoch 29200  clean testing loss: 44.21611404418945
epoch 29300  training loss: 12.218873023986816
epoch 29300  clean testing loss: 44.305511474609375
epoch 29400  training loss: 12.198539733886719
epoch 29400  clean testing loss: 44.353370666503906
epoch 29500  training loss: 12.183588981628418
epoch 29500  clean testing loss: 44.415340423583984
epoch 29600  training loss: 12.169451713562012

 10%|███████▉                                                                        | 29559/300000 [01:17<08:29, 531.11it/s]
epoch 29700  training loss: 12.146018981933594
epoch 29700  clean testing loss: 44.60116958618164
epoch 29800  training loss: 12.129969596862793
epoch 29800  clean testing loss: 44.70417404174805
epoch 29900  training loss: 12.116681098937988
epoch 29900  clean testing loss: 44.79216384887695
epoch 30000  training loss: 12.100642204284668
epoch 30000  clean testing loss: 44.86553955078125
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 30100  training loss: 12.083022117614746
epoch 30100  clean testing loss: 44.937774658203125
epoch 30200  training loss: 12.069073677062988

 10%|███████▉                                                                       | 30207/300000 [01:26<1:10:47, 63.52it/s]
epoch 30300  training loss: 12.051446914672852
epoch 30300  clean testing loss: 45.064815521240234
epoch 30400  training loss: 12.036663055419922
epoch 30400  clean testing loss: 45.12324523925781
epoch 30500  training loss: 12.02634048461914
epoch 30500  clean testing loss: 45.190853118896484
epoch 30600  training loss: 12.004749298095703
epoch 30600  clean testing loss: 45.27747344970703
epoch 30700  training loss: 11.995651245117188
epoch 30700  clean testing loss: 45.327693939208984
epoch 30800  training loss: 11.975778579711914
epoch 30800  clean testing loss: 45.41587829589844
epoch 30900  training loss: 11.962740898132324
epoch 30900  clean testing loss: 45.48476028442383
epoch 31000  training loss: 11.949634552001953
epoch 31000  clean testing loss: 45.59029769897461
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 31100  training loss: 11.92958927154541
epoch 31100  clean testing loss: 45.66940689086914
epoch 31200  training loss: 11.919508934020996
epoch 31200  clean testing loss: 45.7455940246582
epoch 31300  training loss: 11.90077018737793

 10%|████████▎                                                                       | 31287/300000 [01:28<08:26, 530.35it/s]
epoch 31400  training loss: 11.8922700881958
epoch 31400  clean testing loss: 45.87150573730469
epoch 31500  training loss: 11.87002944946289
epoch 31500  clean testing loss: 45.967777252197266
epoch 31600  training loss: 11.860404968261719
epoch 31600  clean testing loss: 46.031463623046875
epoch 31700  training loss: 11.841550827026367
epoch 31700  clean testing loss: 46.12725067138672
epoch 31800  training loss: 11.828597068786621
epoch 31800  clean testing loss: 46.227516174316406
epoch 31900  training loss: 11.8157377243042
epoch 31900  clean testing loss: 46.304100036621094
epoch 32000  training loss: 11.802238464355469
epoch 32000  clean testing loss: 46.371456146240234
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 32100  training loss: 11.790822982788086
epoch 32100  clean testing loss: 46.42745590209961
epoch 32200  training loss: 11.767054557800293
epoch 32200  clean testing loss: 46.522727966308594
epoch 32300  training loss: 11.751605987548828
epoch 32300  clean testing loss: 46.596473693847656
epoch 32400  training loss: 11.735965728759766

 11%|████████▋                                                                       | 32367/300000 [01:30<08:21, 533.23it/s]
epoch 32500  training loss: 11.71396541595459
epoch 32500  clean testing loss: 46.82339859008789
epoch 32600  training loss: 11.690228462219238
epoch 32600  clean testing loss: 46.96510314941406
epoch 32700  training loss: 11.669455528259277
epoch 32700  clean testing loss: 47.03968048095703
epoch 32800  training loss: 11.659232139587402
epoch 32800  clean testing loss: 47.173038482666016
epoch 32900  training loss: 11.643062591552734
epoch 32900  clean testing loss: 47.23015594482422
epoch 33000  training loss: 11.62593936920166
epoch 33000  clean testing loss: 47.309478759765625
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 33100  training loss: 11.609402656555176
epoch 33100  clean testing loss: 47.375205993652344
epoch 33200  training loss: 11.597273826599121
epoch 33200  clean testing loss: 47.43350601196289
epoch 33300  training loss: 11.584565162658691
epoch 33300  clean testing loss: 47.50369644165039
epoch 33400  training loss: 11.571924209594727

 11%|████████▉                                                                       | 33447/300000 [01:32<08:19, 533.27it/s]
epoch 33500  training loss: 11.559233665466309
epoch 33500  clean testing loss: 47.68782424926758
epoch 33600  training loss: 11.544900894165039
epoch 33600  clean testing loss: 47.74750900268555
epoch 33700  training loss: 11.534969329833984
epoch 33700  clean testing loss: 47.81222152709961
epoch 33800  training loss: 11.520889282226562
epoch 33800  clean testing loss: 47.91767120361328
epoch 33900  training loss: 11.508153915405273
epoch 33900  clean testing loss: 48.00579071044922
epoch 34000  training loss: 11.495655059814453
epoch 34000  clean testing loss: 48.06989288330078
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 34100  training loss: 11.484853744506836
epoch 34100  clean testing loss: 48.14628219604492
epoch 34200  training loss: 11.465636253356934
epoch 34200  clean testing loss: 48.2052116394043
epoch 34300  training loss: 11.452936172485352
epoch 34300  clean testing loss: 48.29375076293945
epoch 34400  training loss: 11.443460464477539
epoch 34400  clean testing loss: 48.356414794921875
epoch 34500  training loss: 11.43156623840332

 12%|█████████▏                                                                      | 34527/300000 [01:34<08:17, 533.75it/s]
epoch 34600  training loss: 11.416458129882812
epoch 34600  clean testing loss: 48.5430793762207
epoch 34700  training loss: 11.400654792785645
epoch 34700  clean testing loss: 48.601402282714844
epoch 34800  training loss: 11.391666412353516
epoch 34800  clean testing loss: 48.70854187011719
epoch 34900  training loss: 11.378767967224121
epoch 34900  clean testing loss: 48.75444030761719
epoch 35000  training loss: 11.363945960998535
epoch 35000  clean testing loss: 48.86266326904297
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 35100  training loss: 11.350314140319824
epoch 35100  clean testing loss: 48.914791107177734
epoch 35200  training loss: 11.34084415435791
epoch 35200  clean testing loss: 49.024410247802734
epoch 35300  training loss: 11.325394630432129
epoch 35300  clean testing loss: 49.09322738647461
epoch 35400  training loss: 11.3148193359375
epoch 35400  clean testing loss: 49.203182220458984
epoch 35500  training loss: 11.297778129577637
epoch 35500  clean testing loss: 49.24972915649414
epoch 35600  training loss: 11.286399841308594

 12%|█████████▍                                                                      | 35607/300000 [01:36<08:13, 535.28it/s]
epoch 35700  training loss: 11.273945808410645
epoch 35700  clean testing loss: 49.43516540527344
epoch 35800  training loss: 11.258991241455078
epoch 35800  clean testing loss: 49.507606506347656
epoch 35900  training loss: 11.246468544006348
epoch 35900  clean testing loss: 49.59480667114258
epoch 36000  training loss: 11.238134384155273
epoch 36000  clean testing loss: 49.66249465942383
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 36100  training loss: 11.222518920898438
epoch 36100  clean testing loss: 49.74606704711914
epoch 36200  training loss: 11.212052345275879
epoch 36200  clean testing loss: 49.819698333740234
epoch 36300  training loss: 11.20110034942627
epoch 36300  clean testing loss: 49.87377166748047
epoch 36400  training loss: 11.190533638000488
epoch 36400  clean testing loss: 49.94001388549805
epoch 36500  training loss: 11.18010425567627
epoch 36500  clean testing loss: 50.04011917114258
epoch 36600  training loss: 11.169363975524902

 12%|█████████▊                                                                      | 36634/300000 [01:38<08:11, 535.93it/s]
epoch 36700  training loss: 11.157464981079102
epoch 36700  clean testing loss: 50.17264938354492
epoch 36800  training loss: 11.145376205444336
epoch 36800  clean testing loss: 50.24716567993164
epoch 36900  training loss: 11.134166717529297
epoch 36900  clean testing loss: 50.30615234375
epoch 37000  training loss: 11.126409530639648
epoch 37000  clean testing loss: 50.35184860229492
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 37100  training loss: 11.111109733581543
epoch 37100  clean testing loss: 50.42487716674805
epoch 37200  training loss: 11.101069450378418
epoch 37200  clean testing loss: 50.52220153808594
epoch 37300  training loss: 11.091264724731445
epoch 37300  clean testing loss: 50.54826736450195
epoch 37400  training loss: 11.078174591064453
epoch 37400  clean testing loss: 50.6218147277832
epoch 37500  training loss: 11.067281723022461
epoch 37500  clean testing loss: 50.70501708984375
epoch 37600  training loss: 11.056368827819824
epoch 37600  clean testing loss: 50.78966522216797
epoch 37700  training loss: 11.046500205993652

 13%|██████████                                                                      | 37717/300000 [01:40<08:08, 536.85it/s]
epoch 37800  training loss: 11.038458824157715
epoch 37800  clean testing loss: 50.939308166503906
epoch 37900  training loss: 11.021955490112305
epoch 37900  clean testing loss: 50.98155212402344
epoch 38000  training loss: 11.014342308044434
epoch 38000  clean testing loss: 51.07698059082031
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 38100  training loss: 10.999481201171875
epoch 38100  clean testing loss: 51.11863708496094
epoch 38200  training loss: 10.991032600402832
epoch 38200  clean testing loss: 51.179054260253906
epoch 38300  training loss: 10.978347778320312
epoch 38300  clean testing loss: 51.24928283691406
epoch 38400  training loss: 10.965758323669434
epoch 38400  clean testing loss: 51.346900939941406
epoch 38500  training loss: 10.955178260803223
epoch 38500  clean testing loss: 51.373939514160156
epoch 38600  training loss: 10.944846153259277
epoch 38600  clean testing loss: 51.43280792236328
epoch 38700  training loss: 10.932731628417969
epoch 38700  clean testing loss: 51.523433685302734
epoch 38800  training loss: 10.922098159790039

 13%|██████████▎                                                                     | 38799/300000 [01:42<08:04, 538.83it/s]
epoch 38900  training loss: 10.911151885986328
epoch 38900  clean testing loss: 51.59641647338867
epoch 39000  training loss: 10.899316787719727
epoch 39000  clean testing loss: 51.6705207824707
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 39100  training loss: 10.889568328857422
epoch 39100  clean testing loss: 51.728729248046875
epoch 39200  training loss: 10.880224227905273
epoch 39200  clean testing loss: 51.76510238647461
epoch 39300  training loss: 10.87105941772461
epoch 39300  clean testing loss: 51.8258056640625
epoch 39400  training loss: 10.861534118652344
epoch 39400  clean testing loss: 51.893550872802734
epoch 39500  training loss: 10.851492881774902
epoch 39500  clean testing loss: 51.94633102416992
epoch 39600  training loss: 10.842068672180176
epoch 39600  clean testing loss: 51.98298645019531
epoch 39700  training loss: 10.832505226135254
epoch 39700  clean testing loss: 52.06245422363281
epoch 39800  training loss: 10.82496166229248
epoch 39800  clean testing loss: 52.09419631958008
epoch 39900  training loss: 10.813909530639648

 13%|██████████▋                                                                     | 39880/300000 [01:44<08:04, 536.51it/s]
epoch 40000  training loss: 10.805279731750488
epoch 40000  clean testing loss: 52.214088439941406

 13%|██████████▊                                                                      | 40042/300000 [01:46<49:46, 87.05it/s]
epoch 40100  training loss: 10.79370403289795
epoch 40100  clean testing loss: 52.27284622192383
epoch 40200  training loss: 10.783953666687012
epoch 40200  clean testing loss: 52.33235549926758
epoch 40300  training loss: 10.774734497070312
epoch 40300  clean testing loss: 52.37741470336914
epoch 40400  training loss: 10.766666412353516
epoch 40400  clean testing loss: 52.441837310791016
epoch 40500  training loss: 10.756031036376953
epoch 40500  clean testing loss: 52.486324310302734
epoch 40600  training loss: 10.74712085723877
epoch 40600  clean testing loss: 52.56303787231445
epoch 40700  training loss: 10.739045143127441
epoch 40700  clean testing loss: 52.606590270996094
epoch 40800  training loss: 10.728075981140137
epoch 40800  clean testing loss: 52.638187408447266
epoch 40900  training loss: 10.717159271240234
epoch 40900  clean testing loss: 52.701541900634766
epoch 41000  training loss: 10.708521842956543
epoch 41000  clean testing loss: 52.77191162109375
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 41100  training loss: 10.697772026062012

 14%|██████████▉                                                                     | 41114/300000 [01:48<08:13, 525.09it/s]
epoch 41200  training loss: 10.689582824707031
epoch 41200  clean testing loss: 52.87638473510742
epoch 41300  training loss: 10.679014205932617
epoch 41300  clean testing loss: 52.92082214355469
epoch 41400  training loss: 10.671393394470215
epoch 41400  clean testing loss: 52.98897171020508
epoch 41500  training loss: 10.661133766174316
epoch 41500  clean testing loss: 53.03684616088867
epoch 41600  training loss: 10.652542114257812
epoch 41600  clean testing loss: 53.089813232421875
epoch 41700  training loss: 10.642672538757324
epoch 41700  clean testing loss: 53.15005874633789
epoch 41800  training loss: 10.634522438049316
epoch 41800  clean testing loss: 53.23625946044922
epoch 41900  training loss: 10.624615669250488

 14%|███████████▏                                                                    | 41870/300000 [01:49<08:05, 531.74it/s]
epoch 42000  training loss: 10.61510944366455
epoch 42000  clean testing loss: 53.326045989990234
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 42100  training loss: 10.606212615966797
epoch 42100  clean testing loss: 53.3787841796875
epoch 42200  training loss: 10.597955703735352

 14%|███████████▎                                                                    | 42245/300000 [01:52<18:43, 229.46it/s]
epoch 42300  training loss: 10.588812828063965
epoch 42300  clean testing loss: 53.47446060180664
epoch 42400  training loss: 10.581178665161133
epoch 42400  clean testing loss: 53.53065872192383
epoch 42500  training loss: 10.57345199584961
epoch 42500  clean testing loss: 53.573368072509766
epoch 42600  training loss: 10.565408706665039
epoch 42600  clean testing loss: 53.64417266845703
epoch 42700  training loss: 10.55810832977295
epoch 42700  clean testing loss: 53.663536071777344
epoch 42800  training loss: 10.54818058013916
epoch 42800  clean testing loss: 53.740848541259766
epoch 42900  training loss: 10.540141105651855
epoch 42900  clean testing loss: 53.78004837036133
epoch 43000  training loss: 10.532844543457031
epoch 43000  clean testing loss: 53.847930908203125
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 43100  training loss: 10.524051666259766
epoch 43100  clean testing loss: 53.881656646728516
epoch 43200  training loss: 10.515999794006348
epoch 43200  clean testing loss: 53.93893051147461
epoch 43300  training loss: 10.508028030395508

 14%|███████████▌                                                                    | 43321/300000 [01:54<08:08, 525.70it/s]
epoch 43400  training loss: 10.501184463500977
epoch 43400  clean testing loss: 54.00847244262695
epoch 43500  training loss: 10.493138313293457
epoch 43500  clean testing loss: 54.06233596801758
epoch 43600  training loss: 10.48351764678955
epoch 43600  clean testing loss: 54.11518096923828
epoch 43700  training loss: 10.475496292114258
epoch 43700  clean testing loss: 54.14568328857422
epoch 43800  training loss: 10.467398643493652
epoch 43800  clean testing loss: 54.21014404296875
epoch 43900  training loss: 10.459539413452148
epoch 43900  clean testing loss: 54.227195739746094
epoch 44000  training loss: 10.448847770690918
epoch 44000  clean testing loss: 54.25702667236328
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 44100  training loss: 10.440093994140625
epoch 44100  clean testing loss: 54.284461975097656
epoch 44200  training loss: 10.430853843688965
epoch 44200  clean testing loss: 54.303985595703125
epoch 44300  training loss: 10.422486305236816

 15%|███████████▊                                                                    | 44396/300000 [01:56<08:02, 529.71it/s]
epoch 44400  training loss: 10.414010047912598
epoch 44400  clean testing loss: 54.373897552490234
epoch 44500  training loss: 10.40615463256836
epoch 44500  clean testing loss: 54.419918060302734
epoch 44600  training loss: 10.397453308105469
epoch 44600  clean testing loss: 54.460018157958984
epoch 44700  training loss: 10.390414237976074
epoch 44700  clean testing loss: 54.491249084472656
epoch 44800  training loss: 10.3818941116333
epoch 44800  clean testing loss: 54.55183029174805
epoch 44900  training loss: 10.372711181640625
epoch 44900  clean testing loss: 54.60775375366211
epoch 45000  training loss: 10.365053176879883
epoch 45000  clean testing loss: 54.65875244140625
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 45100  training loss: 10.357939720153809
epoch 45100  clean testing loss: 54.71080017089844
epoch 45200  training loss: 10.35134506225586
epoch 45200  clean testing loss: 54.74920654296875
epoch 45300  training loss: 10.34459114074707
epoch 45300  clean testing loss: 54.79265213012695
epoch 45400  training loss: 10.337748527526855

 15%|████████████                                                                    | 45418/300000 [01:58<08:00, 529.56it/s]
epoch 45500  training loss: 10.331197738647461
epoch 45500  clean testing loss: 54.88788604736328
epoch 45600  training loss: 10.323647499084473
epoch 45600  clean testing loss: 54.939857482910156
epoch 45700  training loss: 10.31689167022705
epoch 45700  clean testing loss: 54.96247482299805
epoch 45800  training loss: 10.309686660766602
epoch 45800  clean testing loss: 55.023189544677734
epoch 45900  training loss: 10.302160263061523
epoch 45900  clean testing loss: 55.06705093383789
epoch 46000  training loss: 10.295452117919922
epoch 46000  clean testing loss: 55.09783935546875
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 46100  training loss: 10.288470268249512
epoch 46100  clean testing loss: 55.1678352355957
epoch 46200  training loss: 10.281115531921387
epoch 46200  clean testing loss: 55.191856384277344
epoch 46300  training loss: 10.273945808410645
epoch 46300  clean testing loss: 55.26460266113281
epoch 46400  training loss: 10.265459060668945
epoch 46400  clean testing loss: 55.30359649658203
epoch 46500  training loss: 10.25629711151123

 15%|████████████▍                                                                   | 46496/300000 [02:00<07:57, 531.31it/s]
epoch 46600  training loss: 10.248490333557129
epoch 46600  clean testing loss: 55.385963439941406
epoch 46700  training loss: 10.241817474365234
epoch 46700  clean testing loss: 55.41279220581055
epoch 46800  training loss: 10.234028816223145
epoch 46800  clean testing loss: 55.472103118896484
epoch 46900  training loss: 10.227652549743652
epoch 46900  clean testing loss: 55.50840377807617
epoch 47000  training loss: 10.219379425048828
epoch 47000  clean testing loss: 55.573158264160156
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 47100  training loss: 10.212325096130371
epoch 47100  clean testing loss: 55.61439514160156
epoch 47200  training loss: 10.205535888671875
epoch 47200  clean testing loss: 55.67166519165039
epoch 47300  training loss: 10.198640823364258
epoch 47300  clean testing loss: 55.71998977661133
epoch 47400  training loss: 10.191959381103516
epoch 47400  clean testing loss: 55.74061965942383
epoch 47500  training loss: 10.18305492401123

 16%|████████████▋                                                                   | 47574/300000 [02:02<07:54, 531.74it/s]
epoch 47600  training loss: 10.17435073852539
epoch 47600  clean testing loss: 55.85981369018555
epoch 47700  training loss: 10.167051315307617
epoch 47700  clean testing loss: 55.90287780761719
epoch 47800  training loss: 10.160630226135254
epoch 47800  clean testing loss: 55.97501754760742
epoch 47900  training loss: 10.153606414794922
epoch 47900  clean testing loss: 56.036415100097656
epoch 48000  training loss: 10.14664077758789
epoch 48000  clean testing loss: 56.07516860961914
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 48100  training loss: 10.139951705932617
epoch 48100  clean testing loss: 56.117042541503906
epoch 48200  training loss: 10.134356498718262
epoch 48200  clean testing loss: 56.16781997680664
epoch 48300  training loss: 10.128385543823242
epoch 48300  clean testing loss: 56.20055389404297
epoch 48400  training loss: 10.12224292755127
epoch 48400  clean testing loss: 56.25736618041992
epoch 48500  training loss: 10.115859985351562
epoch 48500  clean testing loss: 56.29526138305664
epoch 48600  training loss: 10.108972549438477

 16%|████████████▉                                                                   | 48599/300000 [02:04<07:52, 531.85it/s]
epoch 48700  training loss: 10.10201644897461
epoch 48700  clean testing loss: 56.40159606933594
epoch 48800  training loss: 10.094890594482422
epoch 48800  clean testing loss: 56.434471130371094
epoch 48900  training loss: 10.088656425476074
epoch 48900  clean testing loss: 56.48177719116211
epoch 49000  training loss: 10.081612586975098
epoch 49000  clean testing loss: 56.53196716308594
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 49100  training loss: 10.075623512268066
epoch 49100  clean testing loss: 56.57426071166992
epoch 49200  training loss: 10.069519996643066
epoch 49200  clean testing loss: 56.6165657043457
epoch 49300  training loss: 10.0635404586792
epoch 49300  clean testing loss: 56.66609191894531
epoch 49400  training loss: 10.05752944946289
epoch 49400  clean testing loss: 56.70711898803711
epoch 49500  training loss: 10.051531791687012
epoch 49500  clean testing loss: 56.74714279174805
epoch 49600  training loss: 10.045473098754883
epoch 49600  clean testing loss: 56.79643630981445
epoch 49700  training loss: 10.039677619934082

 17%|█████████████▏                                                                  | 49679/300000 [02:06<07:49, 533.50it/s]
epoch 49800  training loss: 10.033588409423828
epoch 49800  clean testing loss: 56.86833572387695
epoch 49900  training loss: 10.027814865112305
epoch 49900  clean testing loss: 56.917259216308594
epoch 50000  training loss: 10.022027015686035
epoch 50000  clean testing loss: 56.946720123291016
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 50100  training loss: 10.016362190246582
epoch 50100  clean testing loss: 56.98116683959961
epoch 50200  training loss: 10.009839057922363
epoch 50200  clean testing loss: 57.0327033996582
epoch 50300  training loss: 10.004924774169922
epoch 50300  clean testing loss: 57.06112289428711
epoch 50400  training loss: 9.998748779296875
epoch 50400  clean testing loss: 57.10945510864258
epoch 50500  training loss: 9.991963386535645
epoch 50500  clean testing loss: 57.15870666503906
epoch 50600  training loss: 9.986170768737793
epoch 50600  clean testing loss: 57.19076156616211
epoch 50700  training loss: 9.980125427246094


 17%|█████████████▊                                                                  | 51839/300000 [02:10<07:44, 534.50it/s]
epoch 50800  training loss: 9.974355697631836
epoch 50800  clean testing loss: 57.281166076660156
epoch 50900  training loss: 9.9682035446167
epoch 50900  clean testing loss: 57.31595993041992
epoch 51000  training loss: 9.962105751037598
epoch 51000  clean testing loss: 57.36253356933594
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 51100  training loss: 9.956918716430664
epoch 51100  clean testing loss: 57.39841842651367
epoch 51200  training loss: 9.951971054077148
epoch 51200  clean testing loss: 57.4268684387207
epoch 51300  training loss: 9.947141647338867
epoch 51300  clean testing loss: 57.44883728027344
epoch 51400  training loss: 9.941843032836914
epoch 51400  clean testing loss: 57.49493408203125
epoch 51500  training loss: 9.935559272766113
epoch 51500  clean testing loss: 57.514381408691406
epoch 51600  training loss: 9.930009841918945
epoch 51600  clean testing loss: 57.55833053588867
epoch 51700  training loss: 9.925135612487793
epoch 51700  clean testing loss: 57.60060501098633
epoch 51800  training loss: 9.919824600219727

 18%|██████████████                                                                  | 52919/300000 [02:12<07:45, 531.20it/s]
epoch 51900  training loss: 9.914387702941895
epoch 51900  clean testing loss: 57.67430114746094
epoch 52000  training loss: 9.908778190612793
epoch 52000  clean testing loss: 57.70432662963867
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 52100  training loss: 9.903177261352539
epoch 52100  clean testing loss: 57.75926208496094
epoch 52200  training loss: 9.897930145263672
epoch 52200  clean testing loss: 57.79167938232422
epoch 52300  training loss: 9.892691612243652
epoch 52300  clean testing loss: 57.825462341308594
epoch 52400  training loss: 9.886918067932129
epoch 52400  clean testing loss: 57.875732421875
epoch 52500  training loss: 9.88149356842041
epoch 52500  clean testing loss: 57.909175872802734
epoch 52600  training loss: 9.876514434814453
epoch 52600  clean testing loss: 57.95116424560547
epoch 52700  training loss: 9.871223449707031
epoch 52700  clean testing loss: 58.00370788574219
epoch 52800  training loss: 9.866135597229004
epoch 52800  clean testing loss: 58.01963424682617
epoch 52900  training loss: 9.860641479492188

 18%|██████████████▍                                                                 | 53944/300000 [02:14<07:42, 532.43it/s]
epoch 53000  training loss: 9.855123519897461
epoch 53000  clean testing loss: 58.112449645996094
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 53100  training loss: 9.849886894226074
epoch 53100  clean testing loss: 58.1474494934082
epoch 53200  training loss: 9.84463882446289
epoch 53200  clean testing loss: 58.184268951416016
epoch 53300  training loss: 9.839705467224121
epoch 53300  clean testing loss: 58.215782165527344
epoch 53400  training loss: 9.834485054016113
epoch 53400  clean testing loss: 58.261478424072266
epoch 53500  training loss: 9.829554557800293
epoch 53500  clean testing loss: 58.29789352416992
epoch 53600  training loss: 9.82429313659668
epoch 53600  clean testing loss: 58.34480285644531
epoch 53700  training loss: 9.819199562072754
epoch 53700  clean testing loss: 58.3893928527832
epoch 53800  training loss: 9.814104080200195
epoch 53800  clean testing loss: 58.42076873779297
epoch 53900  training loss: 9.809309005737305

 18%|██████████████▋                                                                 | 55028/300000 [02:16<07:38, 534.53it/s]
epoch 54000  training loss: 9.80444622039795
epoch 54000  clean testing loss: 58.5186882019043
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise5.00e+01_invop0 ...
epoch 54100  training loss: 9.799551010131836
epoch 54100  clean testing loss: 58.548179626464844
epoch 54200  training loss: 9.79544448852539
epoch 54200  clean testing loss: 58.57341766357422
epoch 54300  training loss: 9.791162490844727
epoch 54300  clean testing loss: 58.61224365234375
epoch 54400  training loss: 9.787075996398926
epoch 54400  clean testing loss: 58.638004302978516
epoch 54500  training loss: 9.779580116271973
epoch 54500  clean testing loss: 58.6462516784668
epoch 54600  training loss: 9.772808074951172
epoch 54600  clean testing loss: 58.676692962646484
epoch 54700  training loss: 9.767210960388184
epoch 54700  clean testing loss: 58.71525955200195
epoch 54800  training loss: 9.762648582458496
epoch 54800  clean testing loss: 58.75786209106445
epoch 54900  training loss: 9.757344245910645
epoch 54900  clean testing loss: 58.783721923828125
epoch 55000  training loss: 9.752720832824707
epoch 55000  clean testing loss: 58.83007049560547

 19%|██████████████▉                                                                 | 56108/300000 [02:18<07:42, 526.93it/s]
epoch 55100  training loss: 9.747986793518066
epoch 55100  clean testing loss: 58.855621337890625
epoch 55200  training loss: 9.743500709533691
epoch 55200  clean testing loss: 58.90251541137695
epoch 55300  training loss: 9.73877239227295
epoch 55300  clean testing loss: 58.932762145996094
epoch 55400  training loss: 9.733916282653809
epoch 55400  clean testing loss: 58.96337890625
epoch 55500  training loss: 9.729314804077148
epoch 55500  clean testing loss: 59.0003776550293
epoch 55600  training loss: 9.724637031555176
epoch 55600  clean testing loss: 59.03334045410156
epoch 55700  training loss: 9.719837188720703
epoch 55700  clean testing loss: 59.07121658325195
epoch 55800  training loss: 9.715094566345215
epoch 55800  clean testing loss: 59.10926818847656
epoch 55900  training loss: 9.710082054138184
epoch 55900  clean testing loss: 59.15248489379883
epoch 56000  training loss: 9.7051362991333
epoch 56000  clean testing loss: 59.18647766113281
