
  0%|▏                                                                                 | 699/300000 [00:02<09:44, 512.43it/s]
  9%|███████▎                                                                        | 27346/300000 [01:03<08:34, 530.40it/s]
epoch 27200  training loss: 0.3210562467575073
epoch 27200  clean testing loss: 0.6747049689292908
epoch 27300  training loss: 0.3206852674484253
epoch 27300  clean testing loss: 0.6752782464027405
epoch 27400  training loss: 0.3204074800014496
epoch 27400  clean testing loss: 0.6739751100540161
epoch 27500  training loss: 0.3199731111526489
epoch 27500  clean testing loss: 0.6750962138175964
epoch 27600  training loss: 0.3199184536933899
epoch 27600  clean testing loss: 0.6739782094955444
epoch 27700  training loss: 0.31954339146614075
epoch 27700  clean testing loss: 0.681502103805542
epoch 27800  training loss: 0.31891077756881714
epoch 27800  clean testing loss: 0.6773518323898315
epoch 27900  training loss: 0.31882527470588684
epoch 27900  clean testing loss: 0.6766490936279297
epoch 28000  training loss: 0.3185385465621948
epoch 28000  clean testing loss: 0.6775123476982117
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 28100  training loss: 0.3180782198905945
epoch 28100  clean testing loss: 0.6797565221786499
epoch 28200  training loss: 0.3178001940250397

  9%|███████▌                                                                        | 28426/300000 [01:05<08:30, 531.99it/s]
epoch 28300  training loss: 0.3171822726726532
epoch 28300  clean testing loss: 0.6847824454307556
epoch 28400  training loss: 0.31690075993537903
epoch 28400  clean testing loss: 0.6842796206474304
epoch 28500  training loss: 0.3166928291320801
epoch 28500  clean testing loss: 0.6893147230148315
epoch 28600  training loss: 0.3162650763988495
epoch 28600  clean testing loss: 0.6894072890281677
epoch 28700  training loss: 0.315855473279953
epoch 28700  clean testing loss: 0.6894699335098267
epoch 28800  training loss: 0.3156411945819855
epoch 28800  clean testing loss: 0.6920222640037537
epoch 28900  training loss: 0.3156004548072815
epoch 28900  clean testing loss: 0.6941542029380798
epoch 29000  training loss: 0.31484606862068176
epoch 29000  clean testing loss: 0.6894702911376953
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 29100  training loss: 0.3147334158420563
epoch 29100  clean testing loss: 0.6894938945770264
epoch 29200  training loss: 0.3141862750053406

 10%|███████▊                                                                        | 29502/300000 [01:07<08:30, 529.51it/s]
epoch 29300  training loss: 0.31397199630737305
epoch 29300  clean testing loss: 0.696689248085022
epoch 29400  training loss: 0.31385812163352966
epoch 29400  clean testing loss: 0.6991331577301025
epoch 29500  training loss: 0.31334567070007324
epoch 29500  clean testing loss: 0.6976349949836731
epoch 29600  training loss: 0.31302303075790405
epoch 29600  clean testing loss: 0.6987272500991821
epoch 29700  training loss: 0.31274572014808655
epoch 29700  clean testing loss: 0.6954388618469238
epoch 29800  training loss: 0.3122483789920807
epoch 29800  clean testing loss: 0.7007954716682434
epoch 29900  training loss: 0.31207501888275146
epoch 29900  clean testing loss: 0.7035955190658569
epoch 30000  training loss: 0.3117426931858063
epoch 30000  clean testing loss: 0.6990717053413391
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 30100  training loss: 0.31128957867622375
epoch 30100  clean testing loss: 0.7015593647956848
epoch 30200  training loss: 0.31104138493537903
epoch 30200  clean testing loss: 0.7034110426902771
epoch 30300  training loss: 0.3107622265815735

 10%|████████▏                                                                       | 30582/300000 [01:09<08:25, 532.63it/s]
epoch 30400  training loss: 0.31057190895080566
epoch 30400  clean testing loss: 0.7024874091148376
epoch 30500  training loss: 0.31018561124801636
epoch 30500  clean testing loss: 0.7041618824005127
epoch 30600  training loss: 0.3100808262825012
epoch 30600  clean testing loss: 0.7094942927360535
epoch 30700  training loss: 0.3097085654735565
epoch 30700  clean testing loss: 0.7055469751358032
epoch 30800  training loss: 0.3093087673187256
epoch 30800  clean testing loss: 0.7072115540504456
epoch 30900  training loss: 0.3092227876186371
epoch 30900  clean testing loss: 0.7123607397079468
epoch 31000  training loss: 0.3088158071041107
epoch 31000  clean testing loss: 0.7079668045043945
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 31100  training loss: 0.30854907631874084
epoch 31100  clean testing loss: 0.7137443423271179
epoch 31200  training loss: 0.3081762194633484
epoch 31200  clean testing loss: 0.712441086769104
epoch 31300  training loss: 0.30804890394210815
epoch 31300  clean testing loss: 0.7099084854125977
epoch 31400  training loss: 0.3077007532119751

 10%|████████▎                                                                       | 31392/300000 [01:10<08:24, 532.35it/s]
epoch 31500  training loss: 0.3074011504650116
epoch 31500  clean testing loss: 0.7122403979301453
epoch 31600  training loss: 0.307018905878067
epoch 31600  clean testing loss: 0.7169020175933838
epoch 31700  training loss: 0.306742787361145
epoch 31700  clean testing loss: 0.7152066230773926
epoch 31800  training loss: 0.3065178394317627
epoch 31800  clean testing loss: 0.7167900800704956
epoch 31900  training loss: 0.30629274249076843
epoch 31900  clean testing loss: 0.7201600074768066
epoch 32000  training loss: 0.3062252402305603
epoch 32000  clean testing loss: 0.715495765209198
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 32100  training loss: 0.30560818314552307
epoch 32100  clean testing loss: 0.7192023992538452
epoch 32200  training loss: 0.30555179715156555
epoch 32200  clean testing loss: 0.7241587042808533
epoch 32300  training loss: 0.3051777780056
epoch 32300  clean testing loss: 0.718673050403595
epoch 32400  training loss: 0.3049088716506958

 11%|████████▋                                                                       | 32417/300000 [01:12<08:24, 530.50it/s]
epoch 32500  training loss: 0.30453377962112427
epoch 32500  clean testing loss: 0.7255564332008362
epoch 32600  training loss: 0.30428701639175415
epoch 32600  clean testing loss: 0.725484311580658
epoch 32700  training loss: 0.30393537878990173
epoch 32700  clean testing loss: 0.7226341962814331
epoch 32800  training loss: 0.3038231432437897
epoch 32800  clean testing loss: 0.7224844098091125
epoch 32900  training loss: 0.30353981256484985
epoch 32900  clean testing loss: 0.7237052321434021
epoch 33000  training loss: 0.3032777011394501
epoch 33000  clean testing loss: 0.7291743755340576
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 33100  training loss: 0.3028143346309662
epoch 33100  clean testing loss: 0.7270990014076233
epoch 33200  training loss: 0.3025854229927063
epoch 33200  clean testing loss: 0.7277014851570129
epoch 33300  training loss: 0.30235055088996887
epoch 33300  clean testing loss: 0.7304620742797852
epoch 33400  training loss: 0.3021829426288605
epoch 33400  clean testing loss: 0.7318782210350037
epoch 33500  training loss: 0.30194610357284546

 11%|████████▉                                                                       | 33496/300000 [01:14<08:20, 532.11it/s]
epoch 33600  training loss: 0.30159997940063477
epoch 33600  clean testing loss: 0.7324957847595215
epoch 33700  training loss: 0.30143579840660095
epoch 33700  clean testing loss: 0.7342135906219482
epoch 33800  training loss: 0.30114033818244934
epoch 33800  clean testing loss: 0.7353508472442627
epoch 33900  training loss: 0.3008805513381958
epoch 33900  clean testing loss: 0.732732892036438
epoch 34000  training loss: 0.3006126582622528
epoch 34000  clean testing loss: 0.7353695631027222
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 34100  training loss: 0.3005143404006958
epoch 34100  clean testing loss: 0.7334115505218506
epoch 34200  training loss: 0.30023548007011414
epoch 34200  clean testing loss: 0.7395749092102051
epoch 34300  training loss: 0.2999882400035858
epoch 34300  clean testing loss: 0.7356101274490356
epoch 34400  training loss: 0.2997627854347229
epoch 34400  clean testing loss: 0.7415611743927002
epoch 34500  training loss: 0.2994050979614258
epoch 34500  clean testing loss: 0.7401586174964905
epoch 34600  training loss: 0.29929572343826294

 12%|█████████▏                                                                      | 34575/300000 [01:16<08:19, 531.55it/s]
epoch 34700  training loss: 0.29890716075897217
epoch 34700  clean testing loss: 0.742132306098938
epoch 34800  training loss: 0.2986326515674591
epoch 34800  clean testing loss: 0.7410122156143188
epoch 34900  training loss: 0.29838287830352783
epoch 34900  clean testing loss: 0.7425473928451538
epoch 35000  training loss: 0.298278272151947
epoch 35000  clean testing loss: 0.7404388785362244
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 35100  training loss: 0.29790517687797546
epoch 35100  clean testing loss: 0.7422201037406921
epoch 35200  training loss: 0.2978649437427521
epoch 35200  clean testing loss: 0.7475630044937134
epoch 35300  training loss: 0.297420471906662
epoch 35300  clean testing loss: 0.7470484375953674
epoch 35400  training loss: 0.2971622943878174
epoch 35400  clean testing loss: 0.7463750243186951
epoch 35500  training loss: 0.2969718873500824
epoch 35500  clean testing loss: 0.7457367181777954
epoch 35600  training loss: 0.2967478036880493
epoch 35600  clean testing loss: 0.7503883242607117
epoch 35700  training loss: 0.2966451346874237

 12%|█████████▌                                                                      | 35670/300000 [01:18<08:06, 543.55it/s]
epoch 35800  training loss: 0.29636481404304504
epoch 35800  clean testing loss: 0.7527894377708435
epoch 35900  training loss: 0.2960974872112274
epoch 35900  clean testing loss: 0.7480803728103638
epoch 36000  training loss: 0.2958182394504547
epoch 36000  clean testing loss: 0.7529750466346741
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 36100  training loss: 0.2955076992511749
epoch 36100  clean testing loss: 0.7517555356025696
epoch 36200  training loss: 0.2953214645385742
epoch 36200  clean testing loss: 0.752144455909729
epoch 36300  training loss: 0.2951410114765167

 12%|█████████▋                                                                      | 36275/300000 [01:19<08:05, 542.68it/s]
epoch 36400  training loss: 0.2949925661087036
epoch 36400  clean testing loss: 0.7526716589927673
epoch 36500  training loss: 0.2947700023651123
epoch 36500  clean testing loss: 0.7570813894271851
epoch 36600  training loss: 0.29451802372932434
epoch 36600  clean testing loss: 0.7575713396072388
epoch 36700  training loss: 0.29425492882728577
epoch 36700  clean testing loss: 0.7572287321090698
epoch 36800  training loss: 0.29409632086753845
epoch 36800  clean testing loss: 0.7555878162384033
epoch 36900  training loss: 0.2938695251941681
epoch 36900  clean testing loss: 0.7565436363220215
epoch 37000  training loss: 0.29365071654319763
epoch 37000  clean testing loss: 0.7576014995574951
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 37100  training loss: 0.29349982738494873
epoch 37100  clean testing loss: 0.7626144886016846
epoch 37200  training loss: 0.29326826333999634
epoch 37200  clean testing loss: 0.7624704837799072
epoch 37300  training loss: 0.29305118322372437
epoch 37300  clean testing loss: 0.763669490814209
epoch 37400  training loss: 0.2927711606025696
epoch 37400  clean testing loss: 0.7628389000892639
epoch 37500  training loss: 0.2926601767539978
epoch 37500  clean testing loss: 0.7614355683326721
epoch 37600  training loss: 0.2923547327518463
epoch 37600  clean testing loss: 0.7627599239349365
epoch 37700  training loss: 0.2920134365558624
epoch 37700  clean testing loss: 0.7642591595649719
epoch 37800  training loss: 0.29181966185569763

 13%|██████████                                                                      | 37794/300000 [01:22<08:12, 532.76it/s]
epoch 37900  training loss: 0.29158636927604675
epoch 37900  clean testing loss: 0.7650464177131653
epoch 38000  training loss: 0.2914498448371887
epoch 38000  clean testing loss: 0.7650792598724365
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 38100  training loss: 0.29116225242614746
epoch 38100  clean testing loss: 0.7681625485420227
epoch 38200  training loss: 0.2909548580646515
epoch 38200  clean testing loss: 0.7682823538780212
epoch 38300  training loss: 0.29077109694480896
epoch 38300  clean testing loss: 0.7677151560783386
epoch 38400  training loss: 0.29058268666267395
epoch 38400  clean testing loss: 0.7719377279281616
epoch 38500  training loss: 0.2903047800064087
epoch 38500  clean testing loss: 0.7708606719970703
epoch 38600  training loss: 0.29019591212272644
epoch 38600  clean testing loss: 0.7741385102272034
epoch 38700  training loss: 0.2899204194545746
epoch 38700  clean testing loss: 0.7723302245140076
epoch 38800  training loss: 0.2897847592830658
epoch 38800  clean testing loss: 0.771388590335846
epoch 38900  training loss: 0.2894863486289978

 13%|██████████▎                                                                     | 38874/300000 [01:24<08:06, 536.20it/s]
epoch 39000  training loss: 0.2893179655075073
epoch 39000  clean testing loss: 0.7759630680084229
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 39100  training loss: 0.28910768032073975
epoch 39100  clean testing loss: 0.7757372260093689
epoch 39200  training loss: 0.28893932700157166
epoch 39200  clean testing loss: 0.776135265827179
epoch 39300  training loss: 0.2887849509716034
epoch 39300  clean testing loss: 0.7762967944145203
epoch 39400  training loss: 0.28861820697784424
epoch 39400  clean testing loss: 0.7788942456245422
epoch 39500  training loss: 0.288406640291214
epoch 39500  clean testing loss: 0.7783252596855164
epoch 39600  training loss: 0.2882272005081177
epoch 39600  clean testing loss: 0.7775442004203796
epoch 39700  training loss: 0.288072407245636
epoch 39700  clean testing loss: 0.7775985598564148
epoch 39800  training loss: 0.2878710925579071
epoch 39800  clean testing loss: 0.7812426686286926
epoch 39900  training loss: 0.2877258360385895
epoch 39900  clean testing loss: 0.7797755599021912
epoch 40000  training loss: 0.2875107526779175
epoch 40000  clean testing loss: 0.7809235453605652

 13%|██████████▋                                                                     | 39974/300000 [01:26<07:59, 542.56it/s]
epoch 40100  training loss: 0.2873694598674774
epoch 40100  clean testing loss: 0.7808331847190857
epoch 40200  training loss: 0.28715839982032776
epoch 40200  clean testing loss: 0.7817226648330688
epoch 40300  training loss: 0.28700634837150574
epoch 40300  clean testing loss: 0.7853925228118896
epoch 40400  training loss: 0.28673264384269714
epoch 40400  clean testing loss: 0.7838758230209351
epoch 40500  training loss: 0.28657007217407227
epoch 40500  clean testing loss: 0.7826655507087708
epoch 40600  training loss: 0.28642570972442627
epoch 40600  clean testing loss: 0.7867981195449829
epoch 40700  training loss: 0.28622108697891235
epoch 40700  clean testing loss: 0.7871013879776001
epoch 40800  training loss: 0.28602832555770874
epoch 40800  clean testing loss: 0.7879321575164795
epoch 40900  training loss: 0.2858060300350189
epoch 40900  clean testing loss: 0.7877721190452576
epoch 41000  training loss: 0.2856351435184479
epoch 41000  clean testing loss: 0.7869631052017212

 14%|██████████▉                                                                     | 41074/300000 [01:28<07:58, 541.00it/s]
epoch 41100  training loss: 0.28543341159820557
epoch 41100  clean testing loss: 0.7880221605300903
epoch 41200  training loss: 0.2852635085582733
epoch 41200  clean testing loss: 0.7885491251945496
epoch 41300  training loss: 0.28506502509117126
epoch 41300  clean testing loss: 0.7891098856925964
epoch 41400  training loss: 0.28492164611816406

 14%|███████████                                                                     | 41349/300000 [01:29<07:55, 543.77it/s]
epoch 41500  training loss: 0.28477272391319275
epoch 41500  clean testing loss: 0.7925669550895691
epoch 41600  training loss: 0.28453123569488525
epoch 41600  clean testing loss: 0.7921659350395203
epoch 41700  training loss: 0.2843466103076935
epoch 41700  clean testing loss: 0.7918611168861389
epoch 41800  training loss: 0.2842049300670624
epoch 41800  clean testing loss: 0.7908705472946167
epoch 41900  training loss: 0.28398504853248596
epoch 41900  clean testing loss: 0.7940863370895386
epoch 42000  training loss: 0.2837992012500763
epoch 42000  clean testing loss: 0.7939380407333374

 14%|███████████▏                                                                    | 41954/300000 [01:30<07:54, 544.03it/s]
epoch 42100  training loss: 0.2836560308933258
epoch 42100  clean testing loss: 0.7939238548278809
epoch 42200  training loss: 0.283524751663208
epoch 42200  clean testing loss: 0.7954412698745728
epoch 42300  training loss: 0.28335684537887573
epoch 42300  clean testing loss: 0.794735312461853
epoch 42400  training loss: 0.28322112560272217
epoch 42400  clean testing loss: 0.7946675419807434
epoch 42500  training loss: 0.28307652473449707
epoch 42500  clean testing loss: 0.7954511046409607
epoch 42600  training loss: 0.2828918397426605
epoch 42600  clean testing loss: 0.7973235249519348
epoch 42700  training loss: 0.2827516496181488
epoch 42700  clean testing loss: 0.7978771924972534
epoch 42800  training loss: 0.28263941407203674
epoch 42800  clean testing loss: 0.7997828722000122
epoch 42900  training loss: 0.28241872787475586
epoch 42900  clean testing loss: 0.798062801361084
epoch 43000  training loss: 0.28227564692497253
epoch 43000  clean testing loss: 0.800200343132019
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 43100  training loss: 0.28216296434402466

 14%|███████████▍                                                                    | 43101/300000 [01:36<08:02, 532.25it/s]
epoch 43200  training loss: 0.28195178508758545
epoch 43200  clean testing loss: 0.8012915849685669
epoch 43300  training loss: 0.2818524241447449
epoch 43300  clean testing loss: 0.8030325174331665
epoch 43400  training loss: 0.2816619277000427
epoch 43400  clean testing loss: 0.8027522563934326
epoch 43500  training loss: 0.2814807891845703
epoch 43500  clean testing loss: 0.8017942309379578
epoch 43600  training loss: 0.28134608268737793
epoch 43600  clean testing loss: 0.8018631339073181
epoch 43700  training loss: 0.2811656594276428
epoch 43700  clean testing loss: 0.8040682077407837
epoch 43800  training loss: 0.2810116410255432
epoch 43800  clean testing loss: 0.8049922585487366
epoch 43900  training loss: 0.28085827827453613
epoch 43900  clean testing loss: 0.8048610091209412
epoch 44000  training loss: 0.28072455525398254
epoch 44000  clean testing loss: 0.8045684099197388
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 44100  training loss: 0.28055012226104736
epoch 44100  clean testing loss: 0.8060359358787537
epoch 44200  training loss: 0.28045907616615295

 15%|███████████▊                                                                    | 44194/300000 [01:38<07:51, 542.59it/s]
epoch 44300  training loss: 0.280242383480072
epoch 44300  clean testing loss: 0.8072667121887207
epoch 44400  training loss: 0.2800876498222351
epoch 44400  clean testing loss: 0.8080785274505615
epoch 44500  training loss: 0.27997779846191406
epoch 44500  clean testing loss: 0.8071593642234802
epoch 44600  training loss: 0.27979913353919983
epoch 44600  clean testing loss: 0.8081561326980591
epoch 44700  training loss: 0.2796702980995178
epoch 44700  clean testing loss: 0.8105233311653137
epoch 44800  training loss: 0.27951380610466003
epoch 44800  clean testing loss: 0.8090029954910278
epoch 44900  training loss: 0.27932116389274597
epoch 44900  clean testing loss: 0.8101701140403748
epoch 45000  training loss: 0.27917182445526123
epoch 45000  clean testing loss: 0.810958743095398
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 45100  training loss: 0.27903029322624207
epoch 45100  clean testing loss: 0.8111774325370789
epoch 45200  training loss: 0.27892011404037476
epoch 45200  clean testing loss: 0.8114485740661621
epoch 45300  training loss: 0.27877822518348694

 15%|████████████                                                                    | 45239/300000 [01:40<07:50, 541.26it/s]
epoch 45400  training loss: 0.27865666151046753
epoch 45400  clean testing loss: 0.8142930269241333
epoch 45500  training loss: 0.27852094173431396
epoch 45500  clean testing loss: 0.8143662214279175
epoch 45600  training loss: 0.2783825397491455
epoch 45600  clean testing loss: 0.8151963353157043
epoch 45700  training loss: 0.2782435119152069
epoch 45700  clean testing loss: 0.8138679265975952
epoch 45800  training loss: 0.2781324088573456
epoch 45800  clean testing loss: 0.8137356638908386
epoch 45900  training loss: 0.277973473072052
epoch 45900  clean testing loss: 0.8154325485229492
epoch 46000  training loss: 0.2778429388999939
epoch 46000  clean testing loss: 0.817031979560852
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 46100  training loss: 0.27771827578544617
epoch 46100  clean testing loss: 0.8179855346679688
epoch 46200  training loss: 0.27754977345466614
epoch 46200  clean testing loss: 0.8183838129043579
epoch 46300  training loss: 0.27741187810897827

 15%|████████████▎                                                                   | 46338/300000 [01:42<07:46, 543.39it/s]
epoch 46400  training loss: 0.27727267146110535
epoch 46400  clean testing loss: 0.817268967628479
epoch 46500  training loss: 0.2771133482456207
epoch 46500  clean testing loss: 0.8197234272956848
epoch 46600  training loss: 0.27696430683135986
epoch 46600  clean testing loss: 0.8191156387329102
epoch 46700  training loss: 0.27683308720588684
epoch 46700  clean testing loss: 0.8190513849258423
epoch 46800  training loss: 0.27669501304626465
epoch 46800  clean testing loss: 0.8193039894104004
epoch 46900  training loss: 0.27655842900276184
epoch 46900  clean testing loss: 0.8213616609573364
epoch 47000  training loss: 0.2763960659503937
epoch 47000  clean testing loss: 0.8220489025115967
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 47100  training loss: 0.2762660086154938
epoch 47100  clean testing loss: 0.8226438164710999
epoch 47200  training loss: 0.27612677216529846
epoch 47200  clean testing loss: 0.8229708671569824
epoch 47300  training loss: 0.2760155200958252
epoch 47300  clean testing loss: 0.8240091800689697
epoch 47400  training loss: 0.27582991123199463

 16%|████████████▋                                                                   | 47438/300000 [01:44<07:44, 544.23it/s]
epoch 47500  training loss: 0.2756599187850952
epoch 47500  clean testing loss: 0.8216745853424072
epoch 47600  training loss: 0.2754448354244232
epoch 47600  clean testing loss: 0.8232335448265076
epoch 47700  training loss: 0.27532127499580383
epoch 47700  clean testing loss: 0.8259617686271667
epoch 47800  training loss: 0.27515411376953125
epoch 47800  clean testing loss: 0.824873685836792
epoch 47900  training loss: 0.2749995291233063
epoch 47900  clean testing loss: 0.8255950212478638
epoch 48000  training loss: 0.2748752236366272
epoch 48000  clean testing loss: 0.8272806406021118
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 48100  training loss: 0.2747337818145752
epoch 48100  clean testing loss: 0.8269558548927307
epoch 48200  training loss: 0.27462199330329895
epoch 48200  clean testing loss: 0.8270389437675476
epoch 48300  training loss: 0.27449703216552734
epoch 48300  clean testing loss: 0.8275440335273743
epoch 48400  training loss: 0.2743823230266571
epoch 48400  clean testing loss: 0.82834392786026
epoch 48500  training loss: 0.27425405383110046

 16%|████████████▉                                                                   | 48538/300000 [01:46<07:42, 543.37it/s]
epoch 48600  training loss: 0.2741239666938782
epoch 48600  clean testing loss: 0.8285829424858093
epoch 48700  training loss: 0.274005651473999
epoch 48700  clean testing loss: 0.8300719261169434
epoch 48800  training loss: 0.2738761901855469
epoch 48800  clean testing loss: 0.8308491706848145
epoch 48900  training loss: 0.2737380564212799
epoch 48900  clean testing loss: 0.8302258849143982
epoch 49000  training loss: 0.2736504077911377
epoch 49000  clean testing loss: 0.8325685262680054
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 49100  training loss: 0.27349549531936646
epoch 49100  clean testing loss: 0.8305769562721252
epoch 49200  training loss: 0.27336347103118896
epoch 49200  clean testing loss: 0.8326661586761475
epoch 49300  training loss: 0.27327215671539307
epoch 49300  clean testing loss: 0.8338130116462708
epoch 49400  training loss: 0.2731226980686188
epoch 49400  clean testing loss: 0.8329342603683472
epoch 49500  training loss: 0.27303072810173035
epoch 49500  clean testing loss: 0.8323731422424316
epoch 49600  training loss: 0.2728681266307831

 17%|█████████████▏                                                                  | 49638/300000 [01:48<07:40, 544.17it/s]
epoch 49700  training loss: 0.27274224162101746
epoch 49700  clean testing loss: 0.8350910544395447
epoch 49800  training loss: 0.2726204991340637
epoch 49800  clean testing loss: 0.8349363207817078
epoch 49900  training loss: 0.27251800894737244
epoch 49900  clean testing loss: 0.8370620012283325
epoch 50000  training loss: 0.27239125967025757
epoch 50000  clean testing loss: 0.837094783782959
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 50100  training loss: 0.2722679674625397

 17%|█████████████▎                                                                  | 50078/300000 [01:49<07:42, 539.82it/s]
epoch 50200  training loss: 0.27215060591697693
epoch 50200  clean testing loss: 0.8365529179573059
epoch 50300  training loss: 0.27204132080078125
epoch 50300  clean testing loss: 0.8394855260848999
epoch 50400  training loss: 0.27192896604537964
epoch 50400  clean testing loss: 0.8394705057144165
epoch 50500  training loss: 0.27177321910858154
epoch 50500  clean testing loss: 0.8389949202537537
epoch 50600  training loss: 0.2716670632362366
epoch 50600  clean testing loss: 0.8382489681243896
epoch 50700  training loss: 0.2715335190296173
epoch 50700  clean testing loss: 0.8394191861152649
epoch 50800  training loss: 0.2714039981365204
epoch 50800  clean testing loss: 0.8393126130104065
epoch 50900  training loss: 0.27127760648727417
epoch 50900  clean testing loss: 0.8399303555488586
epoch 51000  training loss: 0.27113771438598633
epoch 51000  clean testing loss: 0.8409729599952698
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 51100  training loss: 0.27101442217826843

 17%|█████████████▍                                                                 | 51067/300000 [01:54<1:00:52, 68.16it/s]
epoch 51200  training loss: 0.27090582251548767
epoch 51200  clean testing loss: 0.8422327041625977
epoch 51300  training loss: 0.2707957923412323
epoch 51300  clean testing loss: 0.8427146673202515
epoch 51400  training loss: 0.27069148421287537
epoch 51400  clean testing loss: 0.8430715799331665
epoch 51500  training loss: 0.27058613300323486
epoch 51500  clean testing loss: 0.8450638651847839
epoch 51600  training loss: 0.2704527676105499
epoch 51600  clean testing loss: 0.8449874520301819
epoch 51700  training loss: 0.2703496813774109
epoch 51700  clean testing loss: 0.8460477590560913
epoch 51800  training loss: 0.27023106813430786
epoch 51800  clean testing loss: 0.8449333906173706
epoch 51900  training loss: 0.27011990547180176
epoch 51900  clean testing loss: 0.8454698920249939
epoch 52000  training loss: 0.27000075578689575
epoch 52000  clean testing loss: 0.8474740386009216
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 52100  training loss: 0.2698822021484375

 17%|█████████████▉                                                                  | 52155/300000 [01:56<07:42, 535.94it/s]
epoch 52200  training loss: 0.26979660987854004
epoch 52200  clean testing loss: 0.848818302154541
epoch 52300  training loss: 0.2696748971939087
epoch 52300  clean testing loss: 0.847239077091217
epoch 52400  training loss: 0.26955366134643555
epoch 52400  clean testing loss: 0.8487406969070435
epoch 52500  training loss: 0.2694580852985382
epoch 52500  clean testing loss: 0.8483023643493652
epoch 52600  training loss: 0.2693558931350708
epoch 52600  clean testing loss: 0.8507502675056458
epoch 52700  training loss: 0.2692272365093231
epoch 52700  clean testing loss: 0.8492106199264526
epoch 52800  training loss: 0.26912054419517517
epoch 52800  clean testing loss: 0.8498442769050598
epoch 52900  training loss: 0.2690007984638214
epoch 52900  clean testing loss: 0.8510496020317078
epoch 53000  training loss: 0.2688922882080078
epoch 53000  clean testing loss: 0.8513668775558472
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 53100  training loss: 0.26878461241722107
epoch 53100  clean testing loss: 0.8515253663063049
epoch 53200  training loss: 0.26867976784706116

 18%|██████████████▏                                                                 | 53255/300000 [01:58<07:35, 541.32it/s]
epoch 53300  training loss: 0.2685677111148834
epoch 53300  clean testing loss: 0.8536168336868286
epoch 53400  training loss: 0.26848146319389343
epoch 53400  clean testing loss: 0.8546948432922363
epoch 53500  training loss: 0.2683553695678711
epoch 53500  clean testing loss: 0.8537449836730957
epoch 53600  training loss: 0.26824676990509033
epoch 53600  clean testing loss: 0.8541430830955505
epoch 53700  training loss: 0.26813679933547974
epoch 53700  clean testing loss: 0.8543992042541504
epoch 53800  training loss: 0.26804018020629883
epoch 53800  clean testing loss: 0.8559296131134033
epoch 53900  training loss: 0.267935574054718
epoch 53900  clean testing loss: 0.8569256067276001
epoch 54000  training loss: 0.2678226828575134
epoch 54000  clean testing loss: 0.8566218614578247
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e+00_invop0 ...
epoch 54100  training loss: 0.26772797107696533
epoch 54100  clean testing loss: 0.8564225435256958
epoch 54200  training loss: 0.26763832569122314
