
  0%|▏                                                             | 675/300000 [00:01<09:45, 511.41it/s]
epoch 30300  training loss: 0.25224068760871887
epoch 30300  clean testing loss: 0.8464397192001343
epoch 30400  training loss: 0.252078115940094
epoch 30400  clean testing loss: 0.8458849191665649
epoch 30500  training loss: 0.251714289188385
epoch 30500  clean testing loss: 0.8478418588638306
epoch 30600  training loss: 0.2515130043029785
epoch 30600  clean testing loss: 0.8478040099143982
epoch 30700  training loss: 0.25122541189193726
epoch 30700  clean testing loss: 0.8485926389694214
epoch 30800  training loss: 0.25116264820098877

 10%|██████▏                                                     | 31022/300000 [00:59<08:42, 514.87it/s]
epoch 30900  training loss: 0.25074881315231323
epoch 30900  clean testing loss: 0.8506772518157959
epoch 31000  training loss: 0.2504904568195343
epoch 31000  clean testing loss: 0.851819634437561
epoch 31100  training loss: 0.25035974383354187
epoch 31100  clean testing loss: 0.8538410067558289
epoch 31200  training loss: 0.2501058578491211
epoch 31200  clean testing loss: 0.8540740609169006
epoch 31300  training loss: 0.24976542592048645
epoch 31300  clean testing loss: 0.8545783162117004
epoch 31400  training loss: 0.24958838522434235
epoch 31400  clean testing loss: 0.8541226983070374
epoch 31500  training loss: 0.24920788407325745
epoch 31500  clean testing loss: 0.8552626371383667
epoch 31600  training loss: 0.24910438060760498
epoch 31600  clean testing loss: 0.8582437038421631
epoch 31700  training loss: 0.24880464375019073
epoch 31700  clean testing loss: 0.8569920063018799
epoch 31800  training loss: 0.24848657846450806

 11%|██████▍                                                     | 32065/300000 [01:01<08:37, 517.61it/s]
epoch 31900  training loss: 0.2483789473772049
epoch 31900  clean testing loss: 0.860828697681427
epoch 32000  training loss: 0.24814720451831818
epoch 32000  clean testing loss: 0.8587430715560913
epoch 32100  training loss: 0.24775300920009613
epoch 32100  clean testing loss: 0.859964907169342
epoch 32200  training loss: 0.24768668413162231
epoch 32200  clean testing loss: 0.8633123636245728
epoch 32300  training loss: 0.24738377332687378
epoch 32300  clean testing loss: 0.8615297079086304
epoch 32400  training loss: 0.2472364902496338
epoch 32400  clean testing loss: 0.8650029897689819
epoch 32500  training loss: 0.2467268854379654
epoch 32500  clean testing loss: 0.8646975159645081
epoch 32600  training loss: 0.24649760127067566
epoch 32600  clean testing loss: 0.865218997001648
epoch 32700  training loss: 0.2462695688009262
epoch 32700  clean testing loss: 0.8659358024597168
epoch 32800  training loss: 0.2460123598575592

 11%|██████▌                                                     | 33114/300000 [01:03<08:35, 517.79it/s]
epoch 32900  training loss: 0.24585679173469543
epoch 32900  clean testing loss: 0.8665054440498352
epoch 33000  training loss: 0.24580079317092896
epoch 33000  clean testing loss: 0.867376983165741
epoch 33100  training loss: 0.24532777070999146
epoch 33100  clean testing loss: 0.8685479164123535
epoch 33200  training loss: 0.24512553215026855
epoch 33200  clean testing loss: 0.8692014813423157
epoch 33300  training loss: 0.2449266016483307
epoch 33300  clean testing loss: 0.8703687191009521
epoch 33400  training loss: 0.24471276998519897
epoch 33400  clean testing loss: 0.8710021376609802
epoch 33500  training loss: 0.24455228447914124
epoch 33500  clean testing loss: 0.8710553646087646
epoch 33600  training loss: 0.24427546560764313
epoch 33600  clean testing loss: 0.8724013566970825
epoch 33700  training loss: 0.24409329891204834
epoch 33700  clean testing loss: 0.8726875185966492
epoch 33800  training loss: 0.24399325251579285
epoch 33800  clean testing loss: 0.872769832611084
epoch 33900  training loss: 0.24362537264823914

 11%|██████▊                                                     | 33949/300000 [01:05<08:33, 518.46it/s]
epoch 34000  training loss: 0.24338285624980927

 14%|████████▏                                                   | 40916/300000 [01:18<08:20, 517.46it/s]
epoch 34100  training loss: 0.24313673377037048
epoch 34100  clean testing loss: 0.8755474090576172
epoch 34200  training loss: 0.2429385781288147
epoch 34200  clean testing loss: 0.8770420551300049
epoch 34300  training loss: 0.24278002977371216
epoch 34300  clean testing loss: 0.8785549998283386
epoch 34400  training loss: 0.24254342913627625
epoch 34400  clean testing loss: 0.8791573643684387
epoch 34500  training loss: 0.24232397973537445
epoch 34500  clean testing loss: 0.8796988129615784
epoch 34600  training loss: 0.24204331636428833
epoch 34600  clean testing loss: 0.8801313638687134
epoch 34700  training loss: 0.24183544516563416
epoch 34700  clean testing loss: 0.8793734908103943
epoch 34800  training loss: 0.24156098067760468
epoch 34800  clean testing loss: 0.8814065456390381
epoch 34900  training loss: 0.2413172870874405
epoch 34900  clean testing loss: 0.8817797899246216
epoch 35000  training loss: 0.24109657108783722
epoch 35000  clean testing loss: 0.8820381164550781
epoch 35100  training loss: 0.24088096618652344
epoch 35100  clean testing loss: 0.8825294375419617
epoch 35200  training loss: 0.24064971506595612
epoch 35200  clean testing loss: 0.8829900026321411
epoch 35300  training loss: 0.240443155169487
epoch 35300  clean testing loss: 0.8835489153862
epoch 35400  training loss: 0.24025888741016388
epoch 35400  clean testing loss: 0.8848361968994141
epoch 35500  training loss: 0.2400723695755005
epoch 35500  clean testing loss: 0.8862870335578918
epoch 35600  training loss: 0.23995253443717957
epoch 35600  clean testing loss: 0.884832501411438
epoch 35700  training loss: 0.2397410124540329
epoch 35700  clean testing loss: 0.8855703473091125
epoch 35800  training loss: 0.23938630521297455
epoch 35800  clean testing loss: 0.8874242901802063
epoch 35900  training loss: 0.23931263387203217
epoch 35900  clean testing loss: 0.889070451259613
epoch 36000  training loss: 0.23897607624530792
epoch 36000  clean testing loss: 0.8887271285057068
epoch 36100  training loss: 0.2387653887271881
epoch 36100  clean testing loss: 0.889345109462738
epoch 36200  training loss: 0.2385946810245514
epoch 36200  clean testing loss: 0.8901947736740112
epoch 36300  training loss: 0.23843583464622498
epoch 36300  clean testing loss: 0.8905746340751648
epoch 36400  training loss: 0.23825380206108093
epoch 36400  clean testing loss: 0.89118492603302
epoch 36500  training loss: 0.2380273938179016
epoch 36500  clean testing loss: 0.8923410773277283
epoch 36600  training loss: 0.23784485459327698
epoch 36600  clean testing loss: 0.8933298587799072
epoch 36700  training loss: 0.23770993947982788
epoch 36700  clean testing loss: 0.8950335383415222
epoch 36800  training loss: 0.23739300668239594
epoch 36800  clean testing loss: 0.8969935774803162
epoch 36900  training loss: 0.23727929592132568
epoch 36900  clean testing loss: 0.8977451324462891
epoch 37000  training loss: 0.23702268302440643
epoch 37000  clean testing loss: 0.8976376056671143
epoch 37100  training loss: 0.23683515191078186
epoch 37100  clean testing loss: 0.8981257677078247
epoch 37200  training loss: 0.2366897016763687
epoch 37200  clean testing loss: 0.899590015411377
epoch 37300  training loss: 0.23650068044662476
epoch 37300  clean testing loss: 0.9002740979194641
epoch 37400  training loss: 0.2362988442182541
epoch 37400  clean testing loss: 0.9002965092658997
epoch 37500  training loss: 0.23620645701885223
epoch 37500  clean testing loss: 0.9017612934112549
epoch 37600  training loss: 0.23600886762142181
epoch 37600  clean testing loss: 0.9010142087936401
epoch 37700  training loss: 0.23577311635017395
epoch 37700  clean testing loss: 0.902687668800354
epoch 37800  training loss: 0.23568274080753326
epoch 37800  clean testing loss: 0.9038833379745483
epoch 37900  training loss: 0.23551352322101593
epoch 37900  clean testing loss: 0.9041739702224731
epoch 38000  training loss: 0.2352750450372696
epoch 38000  clean testing loss: 0.9044361710548401
epoch 38100  training loss: 0.23513983190059662
epoch 38100  clean testing loss: 0.9040247201919556
epoch 38200  training loss: 0.23491424322128296
epoch 38200  clean testing loss: 0.9055403470993042
epoch 38300  training loss: 0.23474781215190887
epoch 38300  clean testing loss: 0.9061942100524902
epoch 38400  training loss: 0.23464533686637878
epoch 38400  clean testing loss: 0.9057753086090088
epoch 38500  training loss: 0.2344769686460495
epoch 38500  clean testing loss: 0.9081277847290039
epoch 38600  training loss: 0.23425626754760742
epoch 38600  clean testing loss: 0.9087634682655334
epoch 38700  training loss: 0.23410196602344513
epoch 38700  clean testing loss: 0.9077680110931396
epoch 38800  training loss: 0.23393124341964722
epoch 38800  clean testing loss: 0.9084057807922363
epoch 38900  training loss: 0.23368462920188904
epoch 38900  clean testing loss: 0.9099903702735901
epoch 39000  training loss: 0.23359079658985138
epoch 39000  clean testing loss: 0.9097545146942139
epoch 39100  training loss: 0.2333761751651764
epoch 39100  clean testing loss: 0.9106729030609131
epoch 39200  training loss: 0.23323671519756317
epoch 39200  clean testing loss: 0.9113220572471619
epoch 39300  training loss: 0.23312152922153473
epoch 39300  clean testing loss: 0.911693274974823
epoch 39400  training loss: 0.23295585811138153
epoch 39400  clean testing loss: 0.9122737050056458
epoch 39500  training loss: 0.23280145227909088
epoch 39500  clean testing loss: 0.9130768179893494
epoch 39600  training loss: 0.23270031809806824
epoch 39600  clean testing loss: 0.9145634174346924
epoch 39700  training loss: 0.2325802892446518
epoch 39700  clean testing loss: 0.915188729763031
epoch 39800  training loss: 0.2323651909828186
epoch 39800  clean testing loss: 0.9155830144882202
epoch 39900  training loss: 0.23225760459899902
epoch 39900  clean testing loss: 0.9162710309028625
epoch 40000  training loss: 0.2321571409702301
epoch 40000  clean testing loss: 0.9156860709190369
epoch 40100  training loss: 0.2319858968257904
epoch 40100  clean testing loss: 0.9161847233772278
epoch 40200  training loss: 0.23177921772003174
epoch 40200  clean testing loss: 0.9166367053985596
epoch 40300  training loss: 0.23165802657604218
epoch 40300  clean testing loss: 0.9168401956558228
epoch 40400  training loss: 0.23146022856235504
epoch 40400  clean testing loss: 0.9186146855354309
epoch 40500  training loss: 0.23133143782615662
epoch 40500  clean testing loss: 0.9192102551460266
epoch 40600  training loss: 0.23116333782672882
epoch 40600  clean testing loss: 0.9195412993431091
epoch 40700  training loss: 0.2310103178024292
epoch 40700  clean testing loss: 0.9201814532279968
epoch 40800  training loss: 0.23086676001548767
epoch 40800  clean testing loss: 0.9204674363136292
epoch 40900  training loss: 0.23074354231357574

 14%|████████▎                                                   | 41594/300000 [01:20<08:18, 518.18it/s]
epoch 41000  training loss: 0.23062443733215332
epoch 41000  clean testing loss: 0.9218617677688599
epoch 41100  training loss: 0.23044265806674957
epoch 41100  clean testing loss: 0.9221125245094299
epoch 41200  training loss: 0.23029929399490356
epoch 41200  clean testing loss: 0.922365665435791
epoch 41300  training loss: 0.2302071899175644
epoch 41300  clean testing loss: 0.9235882759094238
epoch 41400  training loss: 0.2300388067960739
epoch 41400  clean testing loss: 0.9234151840209961
epoch 41500  training loss: 0.22992289066314697
epoch 41500  clean testing loss: 0.923725426197052
epoch 41600  training loss: 0.22979559004306793

 14%|████████▌                                                   | 43025/300000 [01:22<08:17, 516.39it/s]
epoch 41700  training loss: 0.2296779602766037
epoch 41700  clean testing loss: 0.9260925650596619
epoch 41800  training loss: 0.22949747741222382
epoch 41800  clean testing loss: 0.9254356622695923
epoch 41900  training loss: 0.2293323427438736
epoch 41900  clean testing loss: 0.92646723985672
epoch 42000  training loss: 0.22919446229934692
epoch 42000  clean testing loss: 0.9272583723068237
epoch 42100  training loss: 0.22908039391040802
epoch 42100  clean testing loss: 0.9273470640182495
epoch 42200  training loss: 0.22896449267864227
epoch 42200  clean testing loss: 0.9280471801757812
epoch 42300  training loss: 0.228855162858963
epoch 42300  clean testing loss: 0.9283486604690552
epoch 42400  training loss: 0.22874464094638824
epoch 42400  clean testing loss: 0.9286952018737793
epoch 42500  training loss: 0.22861036658287048
epoch 42500  clean testing loss: 0.929599940776825
epoch 42600  training loss: 0.2285129725933075
epoch 42600  clean testing loss: 0.9298140406608582
epoch 42700  training loss: 0.22837090492248535
epoch 42700  clean testing loss: 0.9302816390991211
epoch 42800  training loss: 0.2282905876636505
epoch 42800  clean testing loss: 0.9315372705459595
epoch 42900  training loss: 0.22815516591072083
epoch 42900  clean testing loss: 0.931290864944458
epoch 43000  training loss: 0.22801116108894348

 15%|████████▊                                                   | 44067/300000 [01:24<08:12, 519.76it/s]
epoch 43100  training loss: 0.2278958261013031
epoch 43100  clean testing loss: 0.9322246313095093
epoch 43200  training loss: 0.22777090966701508
epoch 43200  clean testing loss: 0.9330724477767944
epoch 43300  training loss: 0.22766752541065216
epoch 43300  clean testing loss: 0.9340963363647461
epoch 43400  training loss: 0.22753174602985382
epoch 43400  clean testing loss: 0.9336937665939331
epoch 43500  training loss: 0.2274177372455597
epoch 43500  clean testing loss: 0.9346243143081665
epoch 43600  training loss: 0.22727809846401215
epoch 43600  clean testing loss: 0.9352578520774841
epoch 43700  training loss: 0.22714975476264954
epoch 43700  clean testing loss: 0.9355475306510925
epoch 43800  training loss: 0.22702498733997345
epoch 43800  clean testing loss: 0.9366149306297302
epoch 43900  training loss: 0.2269306480884552
epoch 43900  clean testing loss: 0.936838686466217
epoch 44000  training loss: 0.22678647935390472

 15%|█████████                                                   | 45128/300000 [01:26<08:06, 524.16it/s]
epoch 44100  training loss: 0.22667920589447021
epoch 44100  clean testing loss: 0.9372625946998596
epoch 44200  training loss: 0.22654621303081512
epoch 44200  clean testing loss: 0.9378848671913147
epoch 44300  training loss: 0.226459801197052
epoch 44300  clean testing loss: 0.9393293857574463
epoch 44400  training loss: 0.22630812227725983
epoch 44400  clean testing loss: 0.9385945200920105
epoch 44500  training loss: 0.22619706392288208
epoch 44500  clean testing loss: 0.9402278065681458
epoch 44600  training loss: 0.22608475387096405
epoch 44600  clean testing loss: 0.9398562908172607
epoch 44700  training loss: 0.22596648335456848
epoch 44700  clean testing loss: 0.9414013028144836
epoch 44800  training loss: 0.22588616609573364
epoch 44800  clean testing loss: 0.9406244158744812
epoch 44900  training loss: 0.22572815418243408
epoch 44900  clean testing loss: 0.9414568543434143
epoch 45000  training loss: 0.22559350728988647
epoch 45000  clean testing loss: 0.9425625205039978
epoch 45100  training loss: 0.22548438608646393

 15%|█████████▏                                                  | 46072/300000 [01:28<08:05, 523.38it/s]
epoch 45200  training loss: 0.22539059817790985
epoch 45200  clean testing loss: 0.9432401061058044
epoch 45300  training loss: 0.22529910504817963
epoch 45300  clean testing loss: 0.9433745741844177
epoch 45400  training loss: 0.22519217431545258
epoch 45400  clean testing loss: 0.9442318677902222
epoch 45500  training loss: 0.22509822249412537
epoch 45500  clean testing loss: 0.9450293779373169
epoch 45600  training loss: 0.22499465942382812
epoch 45600  clean testing loss: 0.9452529549598694
epoch 45700  training loss: 0.22489921748638153
epoch 45700  clean testing loss: 0.9453097581863403
epoch 45800  training loss: 0.2248031497001648
epoch 45800  clean testing loss: 0.9457972645759583
epoch 45900  training loss: 0.22468481957912445
epoch 45900  clean testing loss: 0.9464763402938843
epoch 46000  training loss: 0.22460679709911346

 16%|█████████▍                                                  | 47173/300000 [01:30<08:04, 521.46it/s]
epoch 46100  training loss: 0.2244856357574463
epoch 46100  clean testing loss: 0.94758540391922
epoch 46200  training loss: 0.2243836522102356
epoch 46200  clean testing loss: 0.9481915235519409
epoch 46300  training loss: 0.22427786886692047
epoch 46300  clean testing loss: 0.9487322568893433
epoch 46400  training loss: 0.2241860181093216
epoch 46400  clean testing loss: 0.9489221572875977
epoch 46500  training loss: 0.22410383820533752
epoch 46500  clean testing loss: 0.950006902217865
epoch 46600  training loss: 0.22399590909481049
epoch 46600  clean testing loss: 0.9498021602630615
epoch 46700  training loss: 0.22388331592082977
epoch 46700  clean testing loss: 0.9506144523620605
epoch 46800  training loss: 0.22378228604793549
epoch 46800  clean testing loss: 0.9513784050941467
epoch 46900  training loss: 0.22369493544101715
epoch 46900  clean testing loss: 0.951613187789917
epoch 47000  training loss: 0.22360050678253174
epoch 47000  clean testing loss: 0.9524638056755066
epoch 47100  training loss: 0.22349222004413605
epoch 47100  clean testing loss: 0.9527910351753235
epoch 47200  training loss: 0.2234039157629013

 16%|█████████▋                                                  | 48231/300000 [01:32<07:59, 524.76it/s]
epoch 47300  training loss: 0.22330939769744873
epoch 47300  clean testing loss: 0.9536437392234802
epoch 47400  training loss: 0.22319693863391876
epoch 47400  clean testing loss: 0.9536941647529602
epoch 47500  training loss: 0.22310703992843628
epoch 47500  clean testing loss: 0.954177737236023
epoch 47600  training loss: 0.2230323702096939
epoch 47600  clean testing loss: 0.9544356465339661
epoch 47700  training loss: 0.2229103147983551
epoch 47700  clean testing loss: 0.955203652381897
epoch 47800  training loss: 0.22280755639076233
epoch 47800  clean testing loss: 0.9557220935821533
epoch 47900  training loss: 0.2227315753698349
epoch 47900  clean testing loss: 0.9567831754684448
epoch 48000  training loss: 0.22265911102294922
epoch 48000  clean testing loss: 0.9562759399414062
epoch 48100  training loss: 0.22253556549549103
epoch 48100  clean testing loss: 0.9570174813270569
epoch 48200  training loss: 0.2224535197019577

 16%|█████████▊                                                  | 49286/300000 [01:34<08:10, 511.58it/s]
epoch 48300  training loss: 0.2223774790763855
epoch 48300  clean testing loss: 0.9578903317451477
epoch 48400  training loss: 0.22229039669036865
epoch 48400  clean testing loss: 0.9584144949913025
epoch 48500  training loss: 0.22221289575099945
epoch 48500  clean testing loss: 0.9589604735374451
epoch 48600  training loss: 0.22213798761367798
epoch 48600  clean testing loss: 0.9588212370872498
epoch 48700  training loss: 0.22204144299030304
epoch 48700  clean testing loss: 0.9594388008117676
epoch 48800  training loss: 0.22196100652217865
epoch 48800  clean testing loss: 0.9597112536430359
epoch 48900  training loss: 0.2218763828277588
epoch 48900  clean testing loss: 0.9606038331985474
epoch 49000  training loss: 0.2217859923839569
epoch 49000  clean testing loss: 0.9610761404037476
epoch 49100  training loss: 0.221706360578537
epoch 49100  clean testing loss: 0.961557149887085
epoch 49200  training loss: 0.22162915766239166
epoch 49200  clean testing loss: 0.9620943069458008
epoch 49300  training loss: 0.22154322266578674

 17%|██████████                                                  | 50326/300000 [01:36<08:05, 513.75it/s]
epoch 49400  training loss: 0.22144515812397003
epoch 49400  clean testing loss: 0.9627209305763245
epoch 49500  training loss: 0.2213934063911438
epoch 49500  clean testing loss: 0.9635321497917175
epoch 49600  training loss: 0.2212798297405243
epoch 49600  clean testing loss: 0.9633379578590393
epoch 49700  training loss: 0.22119751572608948
epoch 49700  clean testing loss: 0.9636462926864624
epoch 49800  training loss: 0.2211102992296219
epoch 49800  clean testing loss: 0.9645945429801941
epoch 49900  training loss: 0.22102932631969452
epoch 49900  clean testing loss: 0.9647797346115112
epoch 50000  training loss: 0.22094354033470154
epoch 50000  clean testing loss: 0.9649717211723328
epoch 50100  training loss: 0.2208644449710846
epoch 50100  clean testing loss: 0.9655112624168396
epoch 50200  training loss: 0.22078010439872742
epoch 50200  clean testing loss: 0.9658290147781372
epoch 50300  training loss: 0.22071412205696106

 17%|██████████▎                                                 | 51314/300000 [01:38<08:05, 512.45it/s]
epoch 50400  training loss: 0.22061853110790253
epoch 50400  clean testing loss: 0.9667201638221741
epoch 50500  training loss: 0.2205277979373932
epoch 50500  clean testing loss: 0.9673142433166504
epoch 50600  training loss: 0.2204468697309494
epoch 50600  clean testing loss: 0.9676974415779114
epoch 50700  training loss: 0.22037194669246674
epoch 50700  clean testing loss: 0.9680991768836975
epoch 50800  training loss: 0.2202814370393753
epoch 50800  clean testing loss: 0.9684991836547852
epoch 50900  training loss: 0.22020386159420013
epoch 50900  clean testing loss: 0.969095766544342
epoch 51000  training loss: 0.22013583779335022
epoch 51000  clean testing loss: 0.9695923328399658
epoch 51100  training loss: 0.2200496345758438
epoch 51100  clean testing loss: 0.9697985053062439
epoch 51200  training loss: 0.21998004615306854
epoch 51200  clean testing loss: 0.9701958894729614
epoch 51300  training loss: 0.21991682052612305

 17%|██████████▍                                                 | 52358/300000 [01:40<07:53, 522.56it/s]
epoch 51400  training loss: 0.2198479175567627
epoch 51400  clean testing loss: 0.9707145094871521
epoch 51500  training loss: 0.2197721004486084
epoch 51500  clean testing loss: 0.9711999893188477
epoch 51600  training loss: 0.21971289813518524
epoch 51600  clean testing loss: 0.9714133739471436
epoch 51700  training loss: 0.21963152289390564
epoch 51700  clean testing loss: 0.9722620844841003
epoch 51800  training loss: 0.21956513822078705
epoch 51800  clean testing loss: 0.9721200466156006
epoch 51900  training loss: 0.21947892010211945
epoch 51900  clean testing loss: 0.9729484915733337
epoch 52000  training loss: 0.2194102555513382
epoch 52000  clean testing loss: 0.9730543494224548
epoch 52100  training loss: 0.21934811770915985
epoch 52100  clean testing loss: 0.9738204479217529
epoch 52200  training loss: 0.21926496922969818
epoch 52200  clean testing loss: 0.9739569425582886
epoch 52300  training loss: 0.2192011922597885
epoch 52300  clean testing loss: 0.9738665223121643
epoch 52400  training loss: 0.21912916004657745

 18%|██████████▋                                                 | 53420/300000 [01:42<07:48, 526.38it/s]
epoch 52500  training loss: 0.21906305849552155
epoch 52500  clean testing loss: 0.9746123552322388
epoch 52600  training loss: 0.21897608041763306
epoch 52600  clean testing loss: 0.975151777267456
epoch 52700  training loss: 0.2189117670059204
epoch 52700  clean testing loss: 0.975242018699646
epoch 52800  training loss: 0.21883569657802582
epoch 52800  clean testing loss: 0.9757217764854431
epoch 52900  training loss: 0.2187594771385193
epoch 52900  clean testing loss: 0.9761485457420349
epoch 53000  training loss: 0.21867653727531433
epoch 53000  clean testing loss: 0.9764392971992493
epoch 53100  training loss: 0.2186044603586197
epoch 53100  clean testing loss: 0.976891279220581
epoch 53200  training loss: 0.2185298502445221
epoch 53200  clean testing loss: 0.977440595626831
epoch 53300  training loss: 0.21845145523548126
epoch 53300  clean testing loss: 0.977530300617218
epoch 53400  training loss: 0.21837562322616577

 18%|██████████▉                                                 | 54481/300000 [01:44<07:47, 525.17it/s]
epoch 53500  training loss: 0.21831656992435455
epoch 53500  clean testing loss: 0.9780260324478149
epoch 53600  training loss: 0.21823695302009583
epoch 53600  clean testing loss: 0.978752613067627
epoch 53700  training loss: 0.2181563526391983
epoch 53700  clean testing loss: 0.9787099957466125
epoch 53800  training loss: 0.2180853933095932
epoch 53800  clean testing loss: 0.9794055819511414
epoch 53900  training loss: 0.21801239252090454
epoch 53900  clean testing loss: 0.9795904159545898
epoch 54000  training loss: 0.21794264018535614
epoch 54000  clean testing loss: 0.9796708822250366
epoch 54100  training loss: 0.21786898374557495
epoch 54100  clean testing loss: 0.9801250696182251
epoch 54200  training loss: 0.21780799329280853
epoch 54200  clean testing loss: 0.9803462028503418
epoch 54300  training loss: 0.21775294840335846
epoch 54300  clean testing loss: 0.9804902672767639
epoch 54400  training loss: 0.2176908403635025
epoch 54400  clean testing loss: 0.9813100695610046
epoch 54500  training loss: 0.2176317572593689

 19%|███████████                                                 | 55543/300000 [01:46<07:46, 524.46it/s]
epoch 54600  training loss: 0.21756169199943542
epoch 54600  clean testing loss: 0.9815909266471863
epoch 54700  training loss: 0.21750465035438538
epoch 54700  clean testing loss: 0.9818020462989807
epoch 54800  training loss: 0.21743112802505493
epoch 54800  clean testing loss: 0.9822010397911072
epoch 54900  training loss: 0.2173675000667572
epoch 54900  clean testing loss: 0.9824641346931458
epoch 55000  training loss: 0.21730516850948334
epoch 55000  clean testing loss: 0.9829111695289612
epoch 55100  training loss: 0.21724793314933777
epoch 55100  clean testing loss: 0.983293354511261
epoch 55200  training loss: 0.2171853631734848
epoch 55200  clean testing loss: 0.9837409257888794
epoch 55300  training loss: 0.2171163707971573
epoch 55300  clean testing loss: 0.9836881756782532
epoch 55400  training loss: 0.21705399453639984
epoch 55400  clean testing loss: 0.9840327501296997
epoch 55500  training loss: 0.2169860601425171

 19%|███████████▎                                                | 56541/300000 [01:48<07:48, 519.89it/s]
epoch 55600  training loss: 0.2169269472360611
epoch 55600  clean testing loss: 0.9848126769065857
epoch 55700  training loss: 0.2168630063533783
epoch 55700  clean testing loss: 0.9851114153862
epoch 55800  training loss: 0.216806560754776
epoch 55800  clean testing loss: 0.9855856895446777
epoch 55900  training loss: 0.2167377471923828
epoch 55900  clean testing loss: 0.9855158925056458
epoch 56000  training loss: 0.21667948365211487
epoch 56000  clean testing loss: 0.9861628413200378
epoch 56100  training loss: 0.21660979092121124
epoch 56100  clean testing loss: 0.9862683415412903
epoch 56200  training loss: 0.2165512889623642
epoch 56200  clean testing loss: 0.9867936372756958
epoch 56300  training loss: 0.21649378538131714
epoch 56300  clean testing loss: 0.9870991706848145
epoch 56400  training loss: 0.21642422676086426
epoch 56400  clean testing loss: 0.9870259165763855
epoch 56500  training loss: 0.21636812388896942

 19%|███████████▌                                                | 57595/300000 [01:50<07:48, 517.41it/s]
epoch 56600  training loss: 0.21630826592445374
epoch 56600  clean testing loss: 0.98790043592453
epoch 56700  training loss: 0.21623890101909637
epoch 56700  clean testing loss: 0.9880632758140564
epoch 56800  training loss: 0.2161860466003418
epoch 56800  clean testing loss: 0.9881295561790466
epoch 56900  training loss: 0.21611469984054565
epoch 56900  clean testing loss: 0.9888065457344055
epoch 57000  training loss: 0.2160625457763672
epoch 57000  clean testing loss: 0.9892346262931824
epoch 57100  training loss: 0.21599993109703064
epoch 57100  clean testing loss: 0.989245593547821
epoch 57200  training loss: 0.21595166623592377
epoch 57200  clean testing loss: 0.9895814657211304
epoch 57300  training loss: 0.2159004807472229
epoch 57300  clean testing loss: 0.9896705746650696
epoch 57400  training loss: 0.21585023403167725
epoch 57400  clean testing loss: 0.989945650100708
epoch 57500  training loss: 0.21579621732234955
epoch 57500  clean testing loss: 0.9905039072036743
epoch 57600  training loss: 0.21574397385120392

 20%|███████████▋                                                | 58643/300000 [01:52<07:42, 522.41it/s]
epoch 57700  training loss: 0.2156871110200882
epoch 57700  clean testing loss: 0.9907642006874084
epoch 57800  training loss: 0.21563562750816345
epoch 57800  clean testing loss: 0.99112868309021
epoch 57900  training loss: 0.2155822515487671
epoch 57900  clean testing loss: 0.9915859699249268
epoch 58000  training loss: 0.2155267745256424
epoch 58000  clean testing loss: 0.9918098449707031
epoch 58100  training loss: 0.2154589593410492
epoch 58100  clean testing loss: 0.9920709729194641
epoch 58200  training loss: 0.21540337800979614
epoch 58200  clean testing loss: 0.9921932816505432
epoch 58300  training loss: 0.2153485119342804
epoch 58300  clean testing loss: 0.9924055933952332
epoch 58400  training loss: 0.2152974009513855
epoch 58400  clean testing loss: 0.9929050803184509
epoch 58500  training loss: 0.21523356437683105
epoch 58500  clean testing loss: 0.9932050108909607
epoch 58600  training loss: 0.21518243849277496

 20%|███████████▉                                                | 59703/300000 [01:54<07:42, 519.00it/s]
epoch 58700  training loss: 0.21512793004512787
epoch 58700  clean testing loss: 0.993468701839447
epoch 58800  training loss: 0.21507105231285095
epoch 58800  clean testing loss: 0.993736743927002
epoch 58900  training loss: 0.21501527726650238
epoch 58900  clean testing loss: 0.9939983487129211
epoch 59000  training loss: 0.21495570242404938
epoch 59000  clean testing loss: 0.9946544170379639
epoch 59100  training loss: 0.21490387618541718
epoch 59100  clean testing loss: 0.9949243664741516
epoch 59200  training loss: 0.21485120058059692
epoch 59200  clean testing loss: 0.9951397776603699
epoch 59300  training loss: 0.21479293704032898
epoch 59300  clean testing loss: 0.9950393438339233
epoch 59400  training loss: 0.21473291516304016
epoch 59400  clean testing loss: 0.995432436466217
epoch 59500  training loss: 0.21468466520309448
epoch 59500  clean testing loss: 0.9957630634307861
epoch 59600  training loss: 0.2146248072385788
epoch 59600  clean testing loss: 0.9960015416145325
epoch 59700  training loss: 0.21457120776176453

 20%|████████████▏                                               | 60745/300000 [01:56<07:44, 514.76it/s]
epoch 59800  training loss: 0.21451297402381897
epoch 59800  clean testing loss: 0.996695339679718
epoch 59900  training loss: 0.21445530652999878
epoch 59900  clean testing loss: 0.9970561265945435
epoch 60000  training loss: 0.21440556645393372
epoch 60000  clean testing loss: 0.9972760081291199
epoch 60100  training loss: 0.21435479819774628
epoch 60100  clean testing loss: 0.9975382685661316
epoch 60200  training loss: 0.2143106758594513
epoch 60200  clean testing loss: 0.9977119565010071
epoch 60300  training loss: 0.21426734328269958
epoch 60300  clean testing loss: 0.9980728030204773
epoch 60400  training loss: 0.2142241895198822
epoch 60400  clean testing loss: 0.998370349407196
epoch 60500  training loss: 0.21416319906711578
epoch 60500  clean testing loss: 0.9989505410194397
