
  0%|▏                                                                                 | 240/100000 [00:01<08:30, 195.51it/s]
epoch 25500  training loss: 0.05261516943573952
epoch 25500  clean testing loss: 0.06374134123325348
epoch 25600  training loss: 0.05269577354192734
epoch 25600  clean testing loss: 0.06367284804582596
epoch 25700  training loss: 0.05302831530570984
epoch 25700  clean testing loss: 0.06445468962192535
epoch 25800  training loss: 0.05277232453227043

 26%|████████████████████▋                                                           | 25896/100000 [02:14<06:10, 200.22it/s]
epoch 25900  training loss: 0.05300606042146683

 27%|█████████████████████▍                                                          | 26754/100000 [02:25<05:48, 209.99it/s]
epoch 26000  training loss: 0.053039927035570145
epoch 26000  clean testing loss: 0.06528040021657944
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 26100  training loss: 0.05247688665986061
epoch 26100  clean testing loss: 0.06333766877651215
epoch 26200  training loss: 0.05262341350317001
epoch 26200  clean testing loss: 0.06660110503435135
epoch 26300  training loss: 0.05232400447130203
epoch 26300  clean testing loss: 0.06361513584852219
epoch 26400  training loss: 0.05207835137844086
epoch 26400  clean testing loss: 0.06441868096590042
epoch 26500  training loss: 0.05205066129565239
epoch 26500  clean testing loss: 0.06428927183151245
epoch 26600  training loss: 0.052858948707580566
epoch 26600  clean testing loss: 0.06608794629573822
epoch 26700  training loss: 0.052284158766269684

 27%|█████████████████████▊                                                          | 27209/100000 [02:27<05:34, 217.41it/s]
epoch 26800  training loss: 0.05249340459704399
epoch 26800  clean testing loss: 0.06524580717086792
epoch 26900  training loss: 0.051884133368730545
epoch 26900  clean testing loss: 0.06389247626066208
epoch 27000  training loss: 0.05173715576529503
epoch 27000  clean testing loss: 0.06576667726039886
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 27100  training loss: 0.05163301154971123

 28%|██████████████████████                                                          | 27629/100000 [02:29<05:26, 221.59it/s]
epoch 27200  training loss: 0.05158518627285957
epoch 27200  clean testing loss: 0.06648636609315872
epoch 27300  training loss: 0.05145910754799843
epoch 27300  clean testing loss: 0.06546472758054733
epoch 27400  training loss: 0.05154866352677345
epoch 27400  clean testing loss: 0.0652749091386795
epoch 27500  training loss: 0.051442455500364304
epoch 27500  clean testing loss: 0.06583093106746674
epoch 27600  training loss: 0.05155520886182785

 28%|██████████████████████▍                                                         | 28068/100000 [02:31<05:33, 215.46it/s]
epoch 27700  training loss: 0.051928818225860596
epoch 27700  clean testing loss: 0.06701623648405075
epoch 27800  training loss: 0.05135367065668106
epoch 27800  clean testing loss: 0.06491079926490784
epoch 27900  training loss: 0.051302626729011536
epoch 27900  clean testing loss: 0.06628427654504776
epoch 28000  training loss: 0.05133688449859619
epoch 28000  clean testing loss: 0.06623825430870056

 29%|██████████████████████▊                                                         | 28503/100000 [02:33<05:23, 221.20it/s]
epoch 28100  training loss: 0.051402103155851364
epoch 28100  clean testing loss: 0.0670681968331337
epoch 28200  training loss: 0.05141964927315712
epoch 28200  clean testing loss: 0.06784097850322723
epoch 28300  training loss: 0.05118132382631302
epoch 28300  clean testing loss: 0.0651998445391655
epoch 28400  training loss: 0.05102936178445816
epoch 28400  clean testing loss: 0.06696228682994843
epoch 28500  training loss: 0.050883594900369644

 29%|███████████████████████▏                                                        | 28944/100000 [02:35<05:21, 220.80it/s]
epoch 28600  training loss: 0.05106936767697334
epoch 28600  clean testing loss: 0.06497052311897278
epoch 28700  training loss: 0.05079704523086548
epoch 28700  clean testing loss: 0.06709767132997513
epoch 28800  training loss: 0.05087141692638397
epoch 28800  clean testing loss: 0.0664922222495079
epoch 28900  training loss: 0.05119507014751434

 29%|███████████████████████▌                                                        | 29388/100000 [02:37<05:24, 217.61it/s]
epoch 29000  training loss: 0.05073408782482147
epoch 29000  clean testing loss: 0.06568113714456558
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 29100  training loss: 0.05054866895079613
epoch 29100  clean testing loss: 0.06617423892021179
epoch 29200  training loss: 0.05118977651000023
epoch 29200  clean testing loss: 0.06665428727865219
epoch 29300  training loss: 0.05126769468188286

 30%|███████████████████████▊                                                        | 29729/100000 [02:39<05:19, 219.64it/s]
epoch 29400  training loss: 0.05074171721935272
epoch 29400  clean testing loss: 0.06686941534280777
epoch 29500  training loss: 0.050604019314050674
epoch 29500  clean testing loss: 0.06608352810144424
epoch 29600  training loss: 0.05031450837850571
epoch 29600  clean testing loss: 0.06600427627563477
epoch 29700  training loss: 0.0502227358520031
epoch 29700  clean testing loss: 0.06684871762990952
epoch 29800  training loss: 0.05095202848315239

 30%|████████████████████████▏                                                       | 30169/100000 [02:41<05:26, 214.19it/s]
epoch 29900  training loss: 0.05026088282465935
epoch 29900  clean testing loss: 0.06632756441831589
epoch 30000  training loss: 0.050143830478191376
epoch 30000  clean testing loss: 0.06637092679738998
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 30100  training loss: 0.05005418509244919
epoch 30100  clean testing loss: 0.06608343869447708
epoch 30200  training loss: 0.049956414848566055

 31%|████████████████████████▍                                                       | 30611/100000 [02:43<05:13, 221.16it/s]
epoch 30300  training loss: 0.04968985542654991
epoch 30300  clean testing loss: 0.06638550758361816
epoch 30400  training loss: 0.04962567239999771
epoch 30400  clean testing loss: 0.06627937406301498
epoch 30500  training loss: 0.049653925001621246
epoch 30500  clean testing loss: 0.06648480892181396
epoch 30600  training loss: 0.04955020546913147

 31%|████████████████████████▊                                                       | 31045/100000 [02:45<05:16, 217.92it/s]
epoch 30700  training loss: 0.04963086172938347
epoch 30700  clean testing loss: 0.06612977385520935
epoch 30800  training loss: 0.04942406713962555
epoch 30800  clean testing loss: 0.06613951176404953
epoch 30900  training loss: 0.04935299977660179
epoch 30900  clean testing loss: 0.06684041023254395
epoch 31000  training loss: 0.049472011625766754
epoch 31000  clean testing loss: 0.06766591221094131
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 31100  training loss: 0.04954288899898529

epoch 31100  clean testing loss: 0.06775759905576706
epoch 31200  training loss: 0.04929465800523758
epoch 31200  clean testing loss: 0.06648235768079758
epoch 31300  training loss: 0.04918404668569565
epoch 31300  clean testing loss: 0.06650180369615555
epoch 31400  training loss: 0.04909573122859001
epoch 31400  clean testing loss: 0.06696933507919312
epoch 31500  training loss: 0.04896700382232666

 32%|█████████████████████████▌                                                      | 31913/100000 [02:48<05:13, 217.37it/s]
epoch 31600  training loss: 0.05023820698261261
epoch 31600  clean testing loss: 0.06860145181417465
epoch 31700  training loss: 0.04909553751349449
epoch 31700  clean testing loss: 0.06739770621061325
epoch 31800  training loss: 0.0488375648856163
epoch 31800  clean testing loss: 0.06664043664932251
epoch 31900  training loss: 0.048653773963451385
epoch 31900  clean testing loss: 0.0673244521021843
epoch 32000  training loss: 0.04851857200264931
epoch 32000  clean testing loss: 0.06688717007637024

 32%|█████████████████████████▉                                                      | 32377/100000 [02:51<05:01, 224.50it/s]
epoch 32100  training loss: 0.048403047025203705
epoch 32100  clean testing loss: 0.06759696453809738
epoch 32200  training loss: 0.04843675345182419
epoch 32200  clean testing loss: 0.06716731935739517
epoch 32300  training loss: 0.048301003873348236
epoch 32300  clean testing loss: 0.06775274872779846
epoch 32400  training loss: 0.048170045018196106

 33%|██████████████████████████▏                                                     | 32797/100000 [02:52<05:03, 221.48it/s]
epoch 32500  training loss: 0.048136156052351
epoch 32500  clean testing loss: 0.06688009202480316
epoch 32600  training loss: 0.048267971724271774
epoch 32600  clean testing loss: 0.06838826835155487
epoch 32700  training loss: 0.04786519706249237
epoch 32700  clean testing loss: 0.06837739795446396
epoch 32800  training loss: 0.048038993030786514
epoch 32800  clean testing loss: 0.06782282888889313

epoch 32900  training loss: 0.04795859754085541
epoch 32900  clean testing loss: 0.0686575174331665
epoch 33000  training loss: 0.04782525449991226
epoch 33000  clean testing loss: 0.06705570966005325
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 33100  training loss: 0.047556936740875244
epoch 33100  clean testing loss: 0.06792686134576797
epoch 33200  training loss: 0.04754241183400154

 34%|██████████████████████████▉                                                     | 33601/100000 [02:56<05:07, 216.13it/s]
epoch 33300  training loss: 0.04762587323784828
epoch 33300  clean testing loss: 0.0682072788476944
epoch 33400  training loss: 0.04738099128007889
epoch 33400  clean testing loss: 0.06745003908872604
epoch 33500  training loss: 0.047354668378829956
epoch 33500  clean testing loss: 0.06695155799388885
epoch 33600  training loss: 0.04717453196644783

 34%|██████████████████████████▉                                                     | 33691/100000 [02:57<05:16, 209.63it/s]
epoch 33700  training loss: 0.04733606427907944
epoch 33700  clean testing loss: 0.06785968691110611
epoch 33800  training loss: 0.04714334383606911
epoch 33800  clean testing loss: 0.06739464402198792
epoch 33900  training loss: 0.04727155342698097
epoch 33900  clean testing loss: 0.06746506690979004
epoch 34000  training loss: 0.04707105830311775
epoch 34000  clean testing loss: 0.06718932092189789
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 34100  training loss: 0.04690452665090561
epoch 34100  clean testing loss: 0.06904073059558868
epoch 34200  training loss: 0.04688328504562378
epoch 34200  clean testing loss: 0.06816497445106506
epoch 34300  training loss: 0.046859778463840485


 35%|███████████████████████████▋                                                    | 34685/100000 [03:04<05:46, 188.37it/s]
epoch 34400  training loss: 0.04674962908029556
epoch 34400  clean testing loss: 0.06805408746004105
epoch 34500  training loss: 0.04656330123543739
epoch 34500  clean testing loss: 0.06818609684705734
epoch 34600  training loss: 0.047186702489852905
epoch 34600  clean testing loss: 0.0686870738863945
epoch 34700  training loss: 0.046400245279073715

 35%|████████████████████████████                                                    | 35071/100000 [03:06<05:42, 189.55it/s]
epoch 34800  training loss: 0.04655381664633751
epoch 34800  clean testing loss: 0.06757057458162308
epoch 34900  training loss: 0.04631572961807251
epoch 34900  clean testing loss: 0.06810099631547928
epoch 35000  training loss: 0.046002160757780075
epoch 35000  clean testing loss: 0.0682193860411644
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 35100  training loss: 0.04625646397471428

 35%|████████████████████████████▎                                                   | 35460/100000 [03:08<05:34, 192.89it/s]
epoch 35200  training loss: 0.04594458267092705
epoch 35200  clean testing loss: 0.06791099905967712
epoch 35300  training loss: 0.04578045755624771
epoch 35300  clean testing loss: 0.06717491149902344
epoch 35400  training loss: 0.04565879702568054
epoch 35400  clean testing loss: 0.06862663477659225
epoch 35500  training loss: 0.04554951563477516

 36%|████████████████████████████▋                                                   | 35852/100000 [03:10<05:24, 197.65it/s]
epoch 35600  training loss: 0.04544408619403839
epoch 35600  clean testing loss: 0.06762845069169998
epoch 35700  training loss: 0.04572509229183197
epoch 35700  clean testing loss: 0.06837792694568634
epoch 35800  training loss: 0.045347075909376144
epoch 35800  clean testing loss: 0.06835881620645523
epoch 35900  training loss: 0.04522442817687988

 36%|████████████████████████████▉                                                   | 36237/100000 [03:12<05:32, 191.49it/s]
epoch 36000  training loss: 0.045383065938949585
epoch 36000  clean testing loss: 0.06770753115415573
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 36100  training loss: 0.045006465166807175
epoch 36100  clean testing loss: 0.06797471642494202
epoch 36200  training loss: 0.045005105435848236
epoch 36200  clean testing loss: 0.06787268072366714
epoch 36300  training loss: 0.04490770399570465

 37%|█████████████████████████████▎                                                  | 36629/100000 [03:14<05:26, 194.04it/s]
epoch 36400  training loss: 0.044787392020225525
epoch 36400  clean testing loss: 0.06854195892810822
epoch 36500  training loss: 0.04481375962495804
epoch 36500  clean testing loss: 0.06907553225755692
epoch 36600  training loss: 0.04470972716808319

 37%|█████████████████████████████▌                                                  | 37006/100000 [03:16<05:28, 191.85it/s]
epoch 36700  training loss: 0.04483090341091156
epoch 36700  clean testing loss: 0.0690976157784462
epoch 36800  training loss: 0.04450761526823044
epoch 36800  clean testing loss: 0.06855262815952301
epoch 36900  training loss: 0.044660478830337524
epoch 36900  clean testing loss: 0.06952500343322754
epoch 37000  training loss: 0.04436250030994415
epoch 37000  clean testing loss: 0.0684894472360611

 37%|█████████████████████████████▉                                                  | 37398/100000 [03:18<05:20, 195.42it/s]
epoch 37100  training loss: 0.044446900486946106
epoch 37100  clean testing loss: 0.06815136969089508
epoch 37200  training loss: 0.044330958276987076
epoch 37200  clean testing loss: 0.06944353133440018
epoch 37300  training loss: 0.04415302351117134
epoch 37300  clean testing loss: 0.06882157921791077
epoch 37400  training loss: 0.04422951862215996

 38%|██████████████████████████████▏                                                 | 37789/100000 [03:20<05:17, 195.65it/s]
epoch 37500  training loss: 0.04404117912054062
epoch 37500  clean testing loss: 0.06898816674947739
epoch 37600  training loss: 0.04394497722387314
epoch 37600  clean testing loss: 0.06872155517339706
epoch 37700  training loss: 0.04395218938589096
epoch 37700  clean testing loss: 0.06813358515501022
epoch 37800  training loss: 0.044093456119298935

 38%|██████████████████████████████▌                                                 | 38183/100000 [03:22<05:21, 192.37it/s]
epoch 37900  training loss: 0.0439460389316082
epoch 37900  clean testing loss: 0.06826549023389816
epoch 38000  training loss: 0.04428165778517723
epoch 38000  clean testing loss: 0.06966949999332428
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 38100  training loss: 0.04359164834022522
epoch 38100  clean testing loss: 0.06917240470647812
epoch 38200  training loss: 0.04380703344941139

 39%|██████████████████████████████▊                                                 | 38575/100000 [03:24<05:21, 191.29it/s]
epoch 38300  training loss: 0.043538957834243774
epoch 38300  clean testing loss: 0.06918443739414215
epoch 38400  training loss: 0.04338885098695755
epoch 38400  clean testing loss: 0.06911108642816544
epoch 38500  training loss: 0.04329456388950348
epoch 38500  clean testing loss: 0.06948137283325195
epoch 38600  training loss: 0.0436851941049099

 39%|███████████████████████████████▏                                                | 38969/100000 [03:26<05:11, 196.01it/s]
epoch 38700  training loss: 0.04323864355683327
epoch 38700  clean testing loss: 0.07015741616487503
epoch 38800  training loss: 0.0430469773709774
epoch 38800  clean testing loss: 0.06976234167814255
epoch 38900  training loss: 0.04299759119749069
epoch 38900  clean testing loss: 0.0696464329957962
epoch 39000  training loss: 0.042991265654563904
epoch 39000  clean testing loss: 0.06939452141523361

 39%|███████████████████████████████▍                                                | 39352/100000 [03:28<05:13, 193.27it/s]
epoch 39100  training loss: 0.04282158240675926
epoch 39100  clean testing loss: 0.06939532607793808
epoch 39200  training loss: 0.0428939163684845
epoch 39200  clean testing loss: 0.07094177603721619
epoch 39300  training loss: 0.04268951714038849
epoch 39300  clean testing loss: 0.06970764696598053
epoch 39400  training loss: 0.04275701940059662

 40%|███████████████████████████████▊                                                | 39740/100000 [03:30<05:04, 197.65it/s]
epoch 39500  training loss: 0.042588990181684494
epoch 39500  clean testing loss: 0.07029692083597183
epoch 39600  training loss: 0.0425320602953434
epoch 39600  clean testing loss: 0.06986246258020401
epoch 39700  training loss: 0.042591534554958344
epoch 39700  clean testing loss: 0.07027068734169006
epoch 39800  training loss: 0.04249636456370354

 40%|████████████████████████████████                                                | 40128/100000 [03:32<05:09, 193.70it/s]
epoch 39900  training loss: 0.042403094470500946
epoch 39900  clean testing loss: 0.07077429443597794
epoch 40000  training loss: 0.04238363355398178
epoch 40000  clean testing loss: 0.0695963054895401
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 40100  training loss: 0.04222628101706505

 40%|████████████████████████████████▍                                               | 40499/100000 [03:34<05:09, 192.38it/s]
epoch 40200  training loss: 0.04227009788155556
epoch 40200  clean testing loss: 0.07012993097305298
epoch 40300  training loss: 0.042249392718076706
epoch 40300  clean testing loss: 0.07063128799200058
epoch 40400  training loss: 0.042201146483421326
epoch 40400  clean testing loss: 0.07121048122644424
epoch 40500  training loss: 0.04213672876358032

 41%|████████████████████████████████▋                                               | 40893/100000 [03:36<05:02, 195.57it/s]
epoch 40600  training loss: 0.042011890560388565
epoch 40600  clean testing loss: 0.07059779763221741
epoch 40700  training loss: 0.04178759828209877
epoch 40700  clean testing loss: 0.07031780481338501
epoch 40800  training loss: 0.041871506720781326
epoch 40800  clean testing loss: 0.07133007794618607
epoch 40900  training loss: 0.04175397381186485

 41%|█████████████████████████████████                                               | 41283/100000 [03:38<04:59, 196.19it/s]
epoch 41000  training loss: 0.041633836925029755
epoch 41000  clean testing loss: 0.07054613530635834
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 41100  training loss: 0.041636958718299866
epoch 41100  clean testing loss: 0.07088492810726166
epoch 41200  training loss: 0.041584745049476624
epoch 41200  clean testing loss: 0.07058949023485184
epoch 41300  training loss: 0.04149501398205757

 42%|█████████████████████████████████▎                                              | 41671/100000 [03:40<04:58, 195.55it/s]
epoch 41400  training loss: 0.04145649075508118
epoch 41400  clean testing loss: 0.07042782753705978
epoch 41500  training loss: 0.04159947857260704
epoch 41500  clean testing loss: 0.07056862860918045
epoch 41600  training loss: 0.04132611304521561
epoch 41600  clean testing loss: 0.07105913013219833
epoch 41700  training loss: 0.04136647284030914

 42%|█████████████████████████████████▋                                              | 42054/100000 [03:42<05:03, 191.01it/s]
epoch 41800  training loss: 0.041257042437791824
epoch 41800  clean testing loss: 0.07083691656589508
epoch 41900  training loss: 0.0412428081035614
epoch 41900  clean testing loss: 0.07054226845502853
epoch 42000  training loss: 0.041379477828741074
epoch 42000  clean testing loss: 0.07143048197031021
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 42100  training loss: 0.04102300480008125

 42%|█████████████████████████████████▉                                              | 42444/100000 [03:44<04:59, 191.95it/s]
epoch 42200  training loss: 0.04097665473818779
epoch 42200  clean testing loss: 0.07114734500646591
epoch 42300  training loss: 0.040959637612104416
epoch 42300  clean testing loss: 0.07079187035560608
epoch 42400  training loss: 0.040893491357564926
epoch 42400  clean testing loss: 0.07097842544317245
epoch 42500  training loss: 0.040982674807310104

 43%|██████████████████████████████████▎                                             | 42836/100000 [03:46<04:46, 199.58it/s]
epoch 42600  training loss: 0.04081366956233978
epoch 42600  clean testing loss: 0.07095283269882202
epoch 42700  training loss: 0.04078667238354683
epoch 42700  clean testing loss: 0.07177770882844925
epoch 42800  training loss: 0.04075004160404205
epoch 42800  clean testing loss: 0.0719459056854248
epoch 42900  training loss: 0.04069031402468681

 43%|██████████████████████████████████▌                                             | 43223/100000 [03:48<04:55, 191.86it/s]
epoch 43000  training loss: 0.04066741093993187
epoch 43000  clean testing loss: 0.07141696661710739
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 43100  training loss: 0.040804337710142136
epoch 43100  clean testing loss: 0.07152601331472397
epoch 43200  training loss: 0.0406203530728817

 44%|██████████████████████████████████▉                                             | 43618/100000 [03:50<04:43, 198.65it/s]
epoch 43300  training loss: 0.040536798536777496
epoch 43300  clean testing loss: 0.07185031473636627
epoch 43400  training loss: 0.04043736681342125
epoch 43400  clean testing loss: 0.07162266969680786
epoch 43500  training loss: 0.04046674445271492
epoch 43500  clean testing loss: 0.07167402654886246
epoch 43600  training loss: 0.04038635268807411

 44%|███████████████████████████████████▏                                            | 44007/100000 [03:52<04:54, 190.06it/s]
epoch 43700  training loss: 0.040349580347537994
epoch 43700  clean testing loss: 0.0720270425081253
epoch 43800  training loss: 0.040460266172885895
epoch 43800  clean testing loss: 0.07280784845352173
epoch 43900  training loss: 0.040404580533504486
epoch 43900  clean testing loss: 0.07247503846883774
epoch 44000  training loss: 0.04024782031774521
epoch 44000  clean testing loss: 0.07229398190975189

 44%|███████████████████████████████████▌                                            | 44403/100000 [03:54<04:38, 199.70it/s]
epoch 44100  training loss: 0.040243860334157944
epoch 44100  clean testing loss: 0.07184819132089615
epoch 44200  training loss: 0.04014447331428528
epoch 44200  clean testing loss: 0.07238537818193436
epoch 44300  training loss: 0.04010467603802681
epoch 44300  clean testing loss: 0.07259310781955719
epoch 44400  training loss: 0.040174975991249084

 45%|███████████████████████████████████▊                                            | 44771/100000 [03:56<04:49, 190.77it/s]
epoch 44500  training loss: 0.0402241013944149
epoch 44500  clean testing loss: 0.07253789156675339
epoch 44600  training loss: 0.04001136124134064
epoch 44600  clean testing loss: 0.0728113129734993
epoch 44700  training loss: 0.040023475885391235
epoch 44700  clean testing loss: 0.07210948318243027
epoch 44800  training loss: 0.04003944993019104

 45%|████████████████████████████████████▏                                           | 45164/100000 [03:58<04:47, 190.72it/s]
epoch 44900  training loss: 0.03986673057079315
epoch 44900  clean testing loss: 0.07281201332807541
epoch 45000  training loss: 0.0398462638258934
epoch 45000  clean testing loss: 0.07224417477846146
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 45100  training loss: 0.03972460329532623
epoch 45100  clean testing loss: 0.07277217507362366
epoch 45200  training loss: 0.03977610170841217

 46%|████████████████████████████████████▍                                           | 45553/100000 [04:00<04:42, 192.78it/s]
epoch 45300  training loss: 0.039696794003248215
epoch 45300  clean testing loss: 0.07287295907735825
epoch 45400  training loss: 0.039684418588876724
epoch 45400  clean testing loss: 0.072708360850811
epoch 45500  training loss: 0.039605990052223206
epoch 45500  clean testing loss: 0.07244803011417389
epoch 45600  training loss: 0.03960733860731125

 46%|████████████████████████████████████▊                                           | 45941/100000 [04:02<04:44, 189.70it/s]
epoch 45700  training loss: 0.03955335542559624
epoch 45700  clean testing loss: 0.07274970412254333
epoch 45800  training loss: 0.03949769213795662
epoch 45800  clean testing loss: 0.0734516978263855
epoch 45900  training loss: 0.039439503103494644

 46%|█████████████████████████████████████                                           | 46331/100000 [04:04<04:31, 197.73it/s]
epoch 46000  training loss: 0.03946344554424286
epoch 46000  clean testing loss: 0.07329143583774567
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 46100  training loss: 0.03941982984542847
epoch 46100  clean testing loss: 0.07341916859149933
epoch 46200  training loss: 0.03935704752802849
epoch 46200  clean testing loss: 0.07281001657247543
epoch 46300  training loss: 0.03944160416722298

 47%|█████████████████████████████████████▍                                          | 46722/100000 [04:06<04:39, 190.29it/s]
epoch 46400  training loss: 0.039347633719444275
epoch 46400  clean testing loss: 0.07373540103435516
epoch 46500  training loss: 0.039291881024837494
epoch 46500  clean testing loss: 0.07340831309556961
epoch 46600  training loss: 0.03923429176211357
epoch 46600  clean testing loss: 0.07297442853450775
epoch 46700  training loss: 0.03930221498012543

 47%|█████████████████████████████████████▋                                          | 47110/100000 [04:08<04:30, 195.55it/s]
epoch 46800  training loss: 0.03916860744357109
epoch 46800  clean testing loss: 0.07340586930513382
epoch 46900  training loss: 0.039192888885736465
epoch 46900  clean testing loss: 0.0739423856139183
epoch 47000  training loss: 0.03916320577263832
epoch 47000  clean testing loss: 0.07353092730045319
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 47100  training loss: 0.03912542015314102

 48%|██████████████████████████████████████                                          | 47502/100000 [04:10<04:30, 194.18it/s]
epoch 47200  training loss: 0.039023615419864655
epoch 47200  clean testing loss: 0.07369448989629745
epoch 47300  training loss: 0.03905379772186279
epoch 47300  clean testing loss: 0.07381804287433624
epoch 47400  training loss: 0.039023835211992264
epoch 47400  clean testing loss: 0.07369556277990341
epoch 47500  training loss: 0.03893440589308739

 48%|██████████████████████████████████████▎                                         | 47891/100000 [04:12<04:24, 196.71it/s]
epoch 47600  training loss: 0.03898046165704727
epoch 47600  clean testing loss: 0.07336821407079697
epoch 47700  training loss: 0.0389179065823555
epoch 47700  clean testing loss: 0.07406779378652573
epoch 47800  training loss: 0.038853537291288376
epoch 47800  clean testing loss: 0.07430773973464966
epoch 47900  training loss: 0.03881378844380379

 48%|██████████████████████████████████████▋                                         | 48283/100000 [04:14<04:28, 192.42it/s]
epoch 48000  training loss: 0.03882817178964615
epoch 48000  clean testing loss: 0.07401172816753387
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 48100  training loss: 0.0387524738907814
epoch 48100  clean testing loss: 0.07394525408744812
epoch 48200  training loss: 0.038703665137290955
epoch 48200  clean testing loss: 0.07399435341358185
epoch 48300  training loss: 0.038685113191604614

 49%|██████████████████████████████████████▉                                         | 48678/100000 [04:16<04:18, 198.62it/s]
epoch 48400  training loss: 0.0386204868555069
epoch 48400  clean testing loss: 0.07401536405086517
epoch 48500  training loss: 0.03863394260406494
epoch 48500  clean testing loss: 0.07420870661735535
epoch 48600  training loss: 0.03863505646586418
epoch 48600  clean testing loss: 0.07427957653999329
epoch 48700  training loss: 0.038536641746759415

 49%|███████████████████████████████████████▎                                        | 49094/100000 [04:18<03:49, 221.70it/s]
epoch 48800  training loss: 0.03854849934577942
epoch 48800  clean testing loss: 0.07419397681951523
epoch 48900  training loss: 0.038522668182849884
epoch 48900  clean testing loss: 0.0745311975479126
epoch 49000  training loss: 0.03844550997018814
epoch 49000  clean testing loss: 0.07428662478923798
Saving the clean test loss file into log/new_plot/output_dim2_width512_layers3_relu_size500_noise1.00e-01_invop0_lr0.01 ...
epoch 49100  training loss: 0.03853754699230194

 50%|███████████████████████████████████████▋                                        | 49534/100000 [04:20<03:50, 218.87it/s]
epoch 49200  training loss: 0.03840792551636696
epoch 49200  clean testing loss: 0.07412809878587723
epoch 49300  training loss: 0.038393694907426834
epoch 49300  clean testing loss: 0.07430944591760635
epoch 49400  training loss: 0.038334254175424576
epoch 49400  clean testing loss: 0.07403311878442764
epoch 49500  training loss: 0.03833485394716263

 50%|███████████████████████████████████████▉                                        | 49954/100000 [04:22<03:48, 218.69it/s]
epoch 49600  training loss: 0.03836357966065407
epoch 49600  clean testing loss: 0.07501211017370224
epoch 49700  training loss: 0.038308825343847275
epoch 49700  clean testing loss: 0.07484810054302216
epoch 49800  training loss: 0.03827327862381935
epoch 49800  clean testing loss: 0.07435692101716995
epoch 49900  training loss: 0.03817956894636154
epoch 49900  clean testing loss: 0.0746748223900795
epoch 50000  training loss: 0.038177020847797394
epoch 50000  clean testing loss: 0.07463882118463516

 50%|████████████████████████████████████████▎                                       | 50391/100000 [04:24<03:41, 223.99it/s]
epoch 50100  training loss: 0.03812626004219055
epoch 50100  clean testing loss: 0.07465802133083344
epoch 50200  training loss: 0.038201864808797836
epoch 50200  clean testing loss: 0.0755019336938858
epoch 50300  training loss: 0.03806063160300255
epoch 50300  clean testing loss: 0.0750783234834671
epoch 50400  training loss: 0.0380474254488945

 51%|████████████████████████████████████████▋                                       | 50831/100000 [04:26<03:45, 217.60it/s]
epoch 50500  training loss: 0.03803074359893799
epoch 50500  clean testing loss: 0.07450968027114868
epoch 50600  training loss: 0.03800712898373604
epoch 50600  clean testing loss: 0.07454349100589752
epoch 50700  training loss: 0.03800703212618828
epoch 50700  clean testing loss: 0.07500692456960678
epoch 50800  training loss: 0.03801194578409195

 51%|█████████████████████████████████████████                                       | 51271/100000 [04:28<03:41, 220.16it/s]
epoch 50900  training loss: 0.03790096193552017
epoch 50900  clean testing loss: 0.07493078708648682
