
  0%|▏                                                             | 660/300000 [00:01<09:11, 542.33it/s]
epoch 30300  clean testing loss: 0.015684373676776886
epoch 30400  training loss: 0.013971930369734764
epoch 30400  clean testing loss: 0.015687378123402596
epoch 30500  training loss: 0.013973498716950417
epoch 30500  clean testing loss: 0.015692461282014847
epoch 30600  training loss: 0.013975244015455246
epoch 30600  clean testing loss: 0.0156826414167881
epoch 30700  training loss: 0.013977051712572575
epoch 30700  clean testing loss: 0.0156878475099802
epoch 30800  training loss: 0.013984774239361286
epoch 30800  clean testing loss: 0.015676137059926987
epoch 30900  training loss: 0.01398569718003273
epoch 30900  clean testing loss: 0.015702079981565475
epoch 31000  training loss: 0.013983418233692646
epoch 31000  clean testing loss: 0.015684636309742928
epoch 31100  training loss: 0.013983852230012417
epoch 31100  clean testing loss: 0.015684006735682487
epoch 31200  training loss: 0.013985452242195606
epoch 31200  clean testing loss: 0.015688052400946617
epoch 31300  training loss: 0.013987009413540363
epoch 31300  clean testing loss: 0.01568204164505005
epoch 31400  training loss: 0.013989175669848919
epoch 31400  clean testing loss: 0.015691962093114853
epoch 31500  training loss: 0.013992215506732464
epoch 31500  clean testing loss: 0.01567896082997322
epoch 31600  training loss: 0.01399212796241045
epoch 31600  clean testing loss: 0.015681380406022072
epoch 31700  training loss: 0.013994053937494755
epoch 31700  clean testing loss: 0.01567510887980461
epoch 31800  training loss: 0.01399534847587347
epoch 31800  clean testing loss: 0.01568480022251606
epoch 31900  training loss: 0.013997006230056286
epoch 31900  clean testing loss: 0.01568553037941456
epoch 32000  training loss: 0.013998810201883316
epoch 32000  clean testing loss: 0.015689987689256668
epoch 32100  training loss: 0.014001933857798576
epoch 32100  clean testing loss: 0.015678729861974716
epoch 32200  training loss: 0.01400486845523119
epoch 32200  clean testing loss: 0.015693776309490204
epoch 32300  training loss: 0.0140032097697258
epoch 32300  clean testing loss: 0.015690667554736137
epoch 32400  training loss: 0.01400865986943245
epoch 32400  clean testing loss: 0.01567912846803665
epoch 32500  training loss: 0.01400685217231512
epoch 32500  clean testing loss: 0.01569303311407566
epoch 32600  training loss: 0.014007887803018093
epoch 32600  clean testing loss: 0.015680450946092606
epoch 32700  training loss: 0.014008713886141777
epoch 32700  clean testing loss: 0.015690207481384277
epoch 32800  training loss: 0.014008980244398117
epoch 32800  clean testing loss: 0.015680694952607155
epoch 32900  training loss: 0.014010224491357803
epoch 32900  clean testing loss: 0.01568392664194107
epoch 33000  training loss: 0.014012720435857773
epoch 33000  clean testing loss: 0.015683786943554878
epoch 33100  training loss: 0.01401294581592083
epoch 33100  clean testing loss: 0.015682008117437363
epoch 33200  training loss: 0.014014151878654957
epoch 33200  clean testing loss: 0.015680111944675446
epoch 33300  training loss: 0.01401517540216446
epoch 33300  clean testing loss: 0.01568548195064068
epoch 33400  training loss: 0.014016330242156982
epoch 33400  clean testing loss: 0.015682486817240715
epoch 33500  training loss: 0.014020918868482113
epoch 33500  clean testing loss: 0.015697132796049118
epoch 33600  training loss: 0.014020242728292942
epoch 33600  clean testing loss: 0.015689656138420105
epoch 33700  training loss: 0.0140211908146739
epoch 33700  clean testing loss: 0.015678199008107185
epoch 33800  training loss: 0.014021930284798145
epoch 33800  clean testing loss: 0.015679067000746727
epoch 33900  training loss: 0.014025234617292881
epoch 33900  clean testing loss: 0.015695009380578995
epoch 34000  training loss: 0.01402497198432684
epoch 34000  clean testing loss: 0.01568758860230446
epoch 34100  training loss: 0.014025826007127762

 12%|███████                                                     | 35181/300000 [01:04<08:06, 543.97it/s]
epoch 34200  training loss: 0.014026805758476257
epoch 34200  clean testing loss: 0.015683578327298164
epoch 34300  training loss: 0.014029005542397499
epoch 34300  clean testing loss: 0.01568879932165146
epoch 34400  training loss: 0.014029684476554394
epoch 34400  clean testing loss: 0.015682954341173172
epoch 34500  training loss: 0.014032228849828243
epoch 34500  clean testing loss: 0.015691425651311874
epoch 34600  training loss: 0.014035284519195557
epoch 34600  clean testing loss: 0.01569361612200737
epoch 34700  training loss: 0.014037317596375942
epoch 34700  clean testing loss: 0.015693597495555878
epoch 34800  training loss: 0.014039620757102966
epoch 34800  clean testing loss: 0.01569320075213909
epoch 34900  training loss: 0.01404204685240984
epoch 34900  clean testing loss: 0.01569364033639431
epoch 35000  training loss: 0.01404481939971447
epoch 35000  clean testing loss: 0.01569157838821411
epoch 35100  training loss: 0.01404542662203312
epoch 35100  clean testing loss: 0.01569211110472679
epoch 35200  training loss: 0.014048054814338684

 12%|███████▎                                                    | 36281/300000 [01:06<08:03, 545.51it/s]
epoch 35300  training loss: 0.014048739336431026
epoch 35300  clean testing loss: 0.015700791031122208
epoch 35400  training loss: 0.01405040081590414
epoch 35400  clean testing loss: 0.01570042036473751
epoch 35500  training loss: 0.014052935875952244
epoch 35500  clean testing loss: 0.015704264864325523
epoch 35600  training loss: 0.01405522134155035
epoch 35600  clean testing loss: 0.0156947523355484
epoch 35700  training loss: 0.014055894687771797
epoch 35700  clean testing loss: 0.015708167105913162
epoch 35800  training loss: 0.014057745225727558
epoch 35800  clean testing loss: 0.015706360340118408
epoch 35900  training loss: 0.014061801135540009
epoch 35900  clean testing loss: 0.01569722779095173
epoch 36000  training loss: 0.014061329886317253
epoch 36000  clean testing loss: 0.01569972187280655
epoch 36100  training loss: 0.014061580412089825
epoch 36100  clean testing loss: 0.015701912343502045
epoch 36200  training loss: 0.014062895439565182
epoch 36200  clean testing loss: 0.015700912103056908
epoch 36300  training loss: 0.014064397662878036

 12%|███████▎                                                    | 36776/300000 [01:07<08:03, 543.98it/s]
epoch 36400  training loss: 0.014065874740481377
epoch 36400  clean testing loss: 0.015702804550528526
epoch 36500  training loss: 0.014067014679312706
epoch 36500  clean testing loss: 0.015707550570368767
epoch 36600  training loss: 0.014072137884795666
epoch 36600  clean testing loss: 0.015694506466388702
epoch 36700  training loss: 0.01407017931342125
epoch 36700  clean testing loss: 0.015703801065683365
epoch 36800  training loss: 0.01407188642770052

 13%|███████▋                                                    | 38481/300000 [01:10<07:59, 545.00it/s]
epoch 36900  training loss: 0.014073146507143974
epoch 36900  clean testing loss: 0.015703143551945686
epoch 37000  training loss: 0.014074989594519138
epoch 37000  clean testing loss: 0.015704017132520676
epoch 37100  training loss: 0.014077208004891872
epoch 37100  clean testing loss: 0.01570638082921505
epoch 37200  training loss: 0.014077122323215008
epoch 37200  clean testing loss: 0.015701374039053917
epoch 37300  training loss: 0.014080907218158245
epoch 37300  clean testing loss: 0.01569458097219467
epoch 37400  training loss: 0.014080008491873741
epoch 37400  clean testing loss: 0.01570143550634384
epoch 37500  training loss: 0.01408147718757391
epoch 37500  clean testing loss: 0.01570042036473751
epoch 37600  training loss: 0.01408116053789854
epoch 37600  clean testing loss: 0.01569303125143051
epoch 37700  training loss: 0.014081690460443497
epoch 37700  clean testing loss: 0.015692805871367455
epoch 37800  training loss: 0.014083500020205975
epoch 37800  clean testing loss: 0.015689820051193237
epoch 37900  training loss: 0.014082420617341995
epoch 37900  clean testing loss: 0.015688957646489143
epoch 38000  training loss: 0.014079656451940536
epoch 38000  clean testing loss: 0.015687046572566032
epoch 38100  training loss: 0.014081474393606186
epoch 38100  clean testing loss: 0.015698272734880447
epoch 38200  training loss: 0.014081483706831932
epoch 38200  clean testing loss: 0.015688415616750717
epoch 38300  training loss: 0.014081600122153759
epoch 38300  clean testing loss: 0.015696287155151367
epoch 38400  training loss: 0.014081322588026524
epoch 38400  clean testing loss: 0.01569148153066635
epoch 38500  training loss: 0.014083544723689556

 13%|███████▉                                                    | 39471/300000 [01:12<07:57, 545.85it/s]
epoch 38600  training loss: 0.014083366841077805
epoch 38600  clean testing loss: 0.015694325789809227
epoch 38700  training loss: 0.01408482901751995
epoch 38700  clean testing loss: 0.01569814793765545
epoch 38800  training loss: 0.014085499569773674
epoch 38800  clean testing loss: 0.01568896882236004
epoch 38900  training loss: 0.014087707735598087
epoch 38900  clean testing loss: 0.015697991475462914
epoch 39000  training loss: 0.014087969437241554
epoch 39000  clean testing loss: 0.015685809776186943
epoch 39100  training loss: 0.014087124727666378
epoch 39100  clean testing loss: 0.015687812119722366
epoch 39200  training loss: 0.014087689109146595
epoch 39200  clean testing loss: 0.015688475221395493
epoch 39300  training loss: 0.014088444411754608
epoch 39300  clean testing loss: 0.015688713639974594
epoch 39400  training loss: 0.014089434407651424
epoch 39400  clean testing loss: 0.015688149258494377
epoch 39500  training loss: 0.014089851640164852

 14%|████████▏                                                   | 40630/300000 [01:14<07:51, 550.60it/s]
epoch 39600  training loss: 0.01409099716693163
epoch 39600  clean testing loss: 0.015685705468058586
epoch 39700  training loss: 0.014091374352574348
epoch 39700  clean testing loss: 0.015680722892284393
epoch 39800  training loss: 0.014092180877923965
epoch 39800  clean testing loss: 0.015683000907301903
epoch 39900  training loss: 0.014091746881604195
epoch 39900  clean testing loss: 0.015682242810726166
epoch 40000  training loss: 0.014092153869569302
epoch 40000  clean testing loss: 0.01568228006362915
epoch 40100  training loss: 0.014093312434852123
epoch 40100  clean testing loss: 0.015681710094213486
epoch 40200  training loss: 0.014093974605202675
epoch 40200  clean testing loss: 0.015680089592933655
epoch 40300  training loss: 0.014092733152210712
epoch 40300  clean testing loss: 0.015678822994232178
epoch 40400  training loss: 0.014093052595853806
epoch 40400  clean testing loss: 0.015678420662879944
epoch 40500  training loss: 0.014093312434852123
epoch 40500  clean testing loss: 0.01567814312875271
epoch 40600  training loss: 0.014093276113271713
epoch 40600  clean testing loss: 0.01568129099905491
epoch 40700  training loss: 0.014093514531850815

 14%|████████▎                                                   | 41750/300000 [01:16<07:46, 553.70it/s]
epoch 40800  training loss: 0.014094596728682518
epoch 40800  clean testing loss: 0.015675747767090797
epoch 40900  training loss: 0.014093560166656971
epoch 40900  clean testing loss: 0.015677453950047493
epoch 41000  training loss: 0.014093590900301933
epoch 41000  clean testing loss: 0.01568053849041462
epoch 41100  training loss: 0.014094648882746696
epoch 41100  clean testing loss: 0.015677914023399353
epoch 41200  training loss: 0.014094128273427486
epoch 41200  clean testing loss: 0.015682678669691086
epoch 41300  training loss: 0.014094880782067776
epoch 41300  clean testing loss: 0.0156886987388134
epoch 41400  training loss: 0.014094434678554535
epoch 41400  clean testing loss: 0.015686865895986557
epoch 41500  training loss: 0.01409491803497076
epoch 41500  clean testing loss: 0.015683334320783615
epoch 41600  training loss: 0.014096299186348915
epoch 41600  clean testing loss: 0.015688957646489143
epoch 41700  training loss: 0.014096837490797043
epoch 41700  clean testing loss: 0.01569172739982605
epoch 41800  training loss: 0.014097082428634167

 14%|████████▌                                                   | 42854/300000 [01:18<07:52, 544.66it/s]
epoch 41900  training loss: 0.014098423533141613
epoch 41900  clean testing loss: 0.01568753458559513
epoch 42000  training loss: 0.014098106883466244
epoch 42000  clean testing loss: 0.01569073274731636
epoch 42100  training loss: 0.014097992330789566
epoch 42100  clean testing loss: 0.01569272391498089
epoch 42200  training loss: 0.01409802958369255
epoch 42200  clean testing loss: 0.01569475419819355
epoch 42300  training loss: 0.014098204672336578
epoch 42300  clean testing loss: 0.01569821499288082
epoch 42400  training loss: 0.01409850176423788
epoch 42400  clean testing loss: 0.015696557238698006
epoch 42500  training loss: 0.014099259860813618
epoch 42500  clean testing loss: 0.01569630205631256
epoch 42600  training loss: 0.014099149033427238
epoch 42600  clean testing loss: 0.015694675967097282
epoch 42700  training loss: 0.014099640771746635
epoch 42700  clean testing loss: 0.015692926943302155
epoch 42800  training loss: 0.014098822139203548
epoch 42800  clean testing loss: 0.015695231035351753
epoch 42900  training loss: 0.014099457301199436

 15%|████████▊                                                   | 43954/300000 [01:20<07:50, 543.66it/s]
epoch 43000  training loss: 0.014098896645009518
epoch 43000  clean testing loss: 0.015701454132795334
epoch 43100  training loss: 0.01409885287284851
epoch 43100  clean testing loss: 0.015700917690992355
epoch 43200  training loss: 0.014099220745265484
epoch 43200  clean testing loss: 0.01570257917046547
epoch 43300  training loss: 0.014099348336458206
epoch 43300  clean testing loss: 0.015701789408922195
epoch 43400  training loss: 0.014100534841418266
epoch 43400  clean testing loss: 0.015700582414865494
epoch 43500  training loss: 0.01410103403031826
epoch 43500  clean testing loss: 0.015704188495874405
epoch 43600  training loss: 0.014100953936576843
epoch 43600  clean testing loss: 0.015708962455391884
epoch 43700  training loss: 0.014101262204349041
epoch 43700  clean testing loss: 0.015705402940511703
epoch 43800  training loss: 0.01410152018070221
epoch 43800  clean testing loss: 0.01570729911327362
epoch 43900  training loss: 0.01410149410367012
epoch 43900  clean testing loss: 0.01570761762559414
epoch 44000  training loss: 0.014101344160735607

 15%|█████████                                                   | 45054/300000 [01:22<07:48, 544.51it/s]
epoch 44100  training loss: 0.014101999811828136
epoch 44100  clean testing loss: 0.015714574605226517
epoch 44200  training loss: 0.014100126922130585
epoch 44200  clean testing loss: 0.01570296846330166
epoch 44300  training loss: 0.014101089909672737
epoch 44300  clean testing loss: 0.015705091878771782
epoch 44400  training loss: 0.0140982735902071
epoch 44400  clean testing loss: 0.015709541738033295
epoch 44500  training loss: 0.01409848965704441
epoch 44500  clean testing loss: 0.01571771316230297
epoch 44600  training loss: 0.014098376967012882
epoch 44600  clean testing loss: 0.015721749514341354
epoch 44700  training loss: 0.014098549261689186
epoch 44700  clean testing loss: 0.015722231939435005
epoch 44800  training loss: 0.014097737148404121
epoch 44800  clean testing loss: 0.01572718471288681
epoch 44900  training loss: 0.014097534120082855
epoch 44900  clean testing loss: 0.01573271118104458
epoch 45000  training loss: 0.014097076840698719

 15%|█████████▏                                                  | 46099/300000 [01:24<07:46, 544.55it/s]
epoch 45100  training loss: 0.014096529223024845
epoch 45100  clean testing loss: 0.0157326627522707
epoch 45200  training loss: 0.01409608032554388
epoch 45200  clean testing loss: 0.01573397032916546
epoch 45300  training loss: 0.014095310121774673
epoch 45300  clean testing loss: 0.015734098851680756
epoch 45400  training loss: 0.014094650745391846
epoch 45400  clean testing loss: 0.01573588326573372
epoch 45500  training loss: 0.01409398578107357
epoch 45500  clean testing loss: 0.015736259520053864
epoch 45600  training loss: 0.014093339443206787
epoch 45600  clean testing loss: 0.01573600061237812
epoch 45700  training loss: 0.014092886820435524
epoch 45700  clean testing loss: 0.015737690031528473
epoch 45800  training loss: 0.014092928729951382
epoch 45800  clean testing loss: 0.01574377529323101
epoch 45900  training loss: 0.014091789722442627
epoch 45900  clean testing loss: 0.015740592032670975
epoch 46000  training loss: 0.014091850258409977
epoch 46000  clean testing loss: 0.01574471965432167
epoch 46100  training loss: 0.014090513810515404

 16%|█████████▍                                                  | 47199/300000 [01:26<07:43, 544.90it/s]
epoch 46200  training loss: 0.014090090058743954
epoch 46200  clean testing loss: 0.0157411340624094
epoch 46300  training loss: 0.014090596698224545
epoch 46300  clean testing loss: 0.01574607938528061
epoch 46400  training loss: 0.014089851640164852
epoch 46400  clean testing loss: 0.015742354094982147
epoch 46500  training loss: 0.014089587144553661
epoch 46500  clean testing loss: 0.015740789473056793
epoch 46600  training loss: 0.014089245349168777
epoch 46600  clean testing loss: 0.015740947797894478
epoch 46700  training loss: 0.014089019037783146
epoch 46700  clean testing loss: 0.015744579955935478
epoch 46800  training loss: 0.014089325442910194
epoch 46800  clean testing loss: 0.015740133821964264
epoch 46900  training loss: 0.014089069329202175
epoch 46900  clean testing loss: 0.01574191451072693
epoch 47000  training loss: 0.014088548719882965
epoch 47000  clean testing loss: 0.01574241928756237
epoch 47100  training loss: 0.01408823300153017
epoch 47100  clean testing loss: 0.01574605144560337
epoch 47200  training loss: 0.014088182710111141

 18%|██████████▌                                                 | 52699/300000 [01:36<07:34, 544.65it/s]
epoch 47300  training loss: 0.014088794589042664
epoch 47300  clean testing loss: 0.015750637277960777
epoch 47400  training loss: 0.014087580144405365
epoch 47400  clean testing loss: 0.015747439116239548
epoch 47500  training loss: 0.014087183400988579
epoch 47500  clean testing loss: 0.01574796438217163
epoch 47600  training loss: 0.014086614362895489
epoch 47600  clean testing loss: 0.015748953446745872
epoch 47700  training loss: 0.01408731285482645
epoch 47700  clean testing loss: 0.015755970031023026
epoch 47800  training loss: 0.014086207374930382
epoch 47800  clean testing loss: 0.01575249247252941
epoch 47900  training loss: 0.014085394330322742
epoch 47900  clean testing loss: 0.015750398859381676
epoch 48000  training loss: 0.014085331931710243
epoch 48000  clean testing loss: 0.015750247985124588
epoch 48100  training loss: 0.01408463716506958
epoch 48100  clean testing loss: 0.015749307349324226
epoch 48200  training loss: 0.014083943329751492
epoch 48200  clean testing loss: 0.015749290585517883
epoch 48300  training loss: 0.014083277434110641
epoch 48300  clean testing loss: 0.015750378370285034
epoch 48400  training loss: 0.014082800596952438
epoch 48400  clean testing loss: 0.015749769285321236
epoch 48500  training loss: 0.014082405716180801
epoch 48500  clean testing loss: 0.015753475949168205
epoch 48600  training loss: 0.014081954024732113
epoch 48600  clean testing loss: 0.01575108990073204
epoch 48700  training loss: 0.01408179011195898
epoch 48700  clean testing loss: 0.015750834718346596
epoch 48800  training loss: 0.014081375673413277
epoch 48800  clean testing loss: 0.015751643106341362
epoch 48900  training loss: 0.014080914668738842
epoch 48900  clean testing loss: 0.015755504369735718
epoch 49000  training loss: 0.01408069021999836
epoch 49000  clean testing loss: 0.01575780101120472
epoch 49100  training loss: 0.014080666936933994
epoch 49100  clean testing loss: 0.015760285779833794
epoch 49200  training loss: 0.014080208726227283
epoch 49200  clean testing loss: 0.015758873894810677
epoch 49300  training loss: 0.014080174267292023
epoch 49300  clean testing loss: 0.01575983688235283
epoch 49400  training loss: 0.014079955406486988
epoch 49400  clean testing loss: 0.015758700668811798
epoch 49500  training loss: 0.014079759828746319
epoch 49500  clean testing loss: 0.015761032700538635
epoch 49600  training loss: 0.01407981663942337
epoch 49600  clean testing loss: 0.015765925869345665
epoch 49700  training loss: 0.014079091139137745
epoch 49700  clean testing loss: 0.015764446929097176
epoch 49800  training loss: 0.014078696258366108
epoch 49800  clean testing loss: 0.015765421092510223
epoch 49900  training loss: 0.014078239910304546
epoch 49900  clean testing loss: 0.015764661133289337
epoch 50000  training loss: 0.014077963307499886
epoch 50000  clean testing loss: 0.015762625262141228
epoch 50100  training loss: 0.014077250845730305
epoch 50100  clean testing loss: 0.015765568241477013
epoch 50200  training loss: 0.01407686434686184
epoch 50200  clean testing loss: 0.015764746814966202
epoch 50300  training loss: 0.01407622266560793
epoch 50300  clean testing loss: 0.01576468162238598
epoch 50400  training loss: 0.014075341634452343
epoch 50400  clean testing loss: 0.015764683485031128
epoch 50500  training loss: 0.014074166305363178
epoch 50500  clean testing loss: 0.015763377770781517
epoch 50600  training loss: 0.014073513448238373
epoch 50600  clean testing loss: 0.01576634868979454
epoch 50700  training loss: 0.014072566293179989
epoch 50700  clean testing loss: 0.015763550996780396
epoch 50800  training loss: 0.014072014950215816
epoch 50800  clean testing loss: 0.015760434791445732
epoch 50900  training loss: 0.014071587473154068
epoch 50900  clean testing loss: 0.015762602910399437
epoch 51000  training loss: 0.014070780016481876
epoch 51000  clean testing loss: 0.01576089672744274
epoch 51100  training loss: 0.014070271514356136
epoch 51100  clean testing loss: 0.01576116681098938
epoch 51200  training loss: 0.01406958606094122
epoch 51200  clean testing loss: 0.01576094701886177
epoch 51300  training loss: 0.014068696647882462
epoch 51300  clean testing loss: 0.015760717913508415
epoch 51400  training loss: 0.01406792551279068
epoch 51400  clean testing loss: 0.015760105103254318
epoch 51500  training loss: 0.01406713668256998
epoch 51500  clean testing loss: 0.015759002417325974
epoch 51600  training loss: 0.014066408388316631
epoch 51600  clean testing loss: 0.015761923044919968
epoch 51700  training loss: 0.014065571129322052
epoch 51700  clean testing loss: 0.01576046645641327
epoch 51800  training loss: 0.01406487263739109
epoch 51800  clean testing loss: 0.01575622335076332
epoch 51900  training loss: 0.01406334899365902
epoch 51900  clean testing loss: 0.015758275985717773
epoch 52000  training loss: 0.014062975533306599
epoch 52000  clean testing loss: 0.015758750960230827
epoch 52100  training loss: 0.014062313362956047
epoch 52100  clean testing loss: 0.015757394954562187
epoch 52200  training loss: 0.01406155526638031
epoch 52200  clean testing loss: 0.015755092725157738
epoch 52300  training loss: 0.014060774818062782
epoch 52300  clean testing loss: 0.01575544662773609
epoch 52400  training loss: 0.014059675857424736
epoch 52400  clean testing loss: 0.015753526240587234
epoch 52500  training loss: 0.01405892614275217
epoch 52500  clean testing loss: 0.015752092003822327
epoch 52600  training loss: 0.014058392494916916
epoch 52600  clean testing loss: 0.015751710161566734
epoch 52700  training loss: 0.014057537540793419

 18%|██████████▋                                                 | 53359/300000 [01:37<07:32, 544.94it/s]
epoch 52800  training loss: 0.014057005755603313
epoch 52800  clean testing loss: 0.015749996528029442
epoch 52900  training loss: 0.014056342653930187
epoch 52900  clean testing loss: 0.015751942992210388
epoch 53000  training loss: 0.014055617153644562
epoch 53000  clean testing loss: 0.01575220376253128
epoch 53100  training loss: 0.014055018313229084
epoch 53100  clean testing loss: 0.015749985352158546
epoch 53200  training loss: 0.014054303988814354
epoch 53200  clean testing loss: 0.015748973935842514
epoch 53300  training loss: 0.014053662307560444
epoch 53300  clean testing loss: 0.015750830993056297
epoch 53400  training loss: 0.014053083956241608

 19%|███████████▏                                                | 55944/300000 [01:42<07:28, 543.82it/s]
epoch 53500  training loss: 0.014052257873117924
epoch 53500  clean testing loss: 0.015749912708997726
epoch 53600  training loss: 0.014051769860088825
epoch 53600  clean testing loss: 0.01574649289250374
epoch 53700  training loss: 0.014050977304577827
epoch 53700  clean testing loss: 0.01574867218732834
epoch 53800  training loss: 0.014050476253032684
epoch 53800  clean testing loss: 0.015749307349324226
epoch 53900  training loss: 0.014049486257135868
epoch 53900  clean testing loss: 0.01574769802391529
epoch 54000  training loss: 0.014048829674720764
epoch 54000  clean testing loss: 0.015744321048259735
epoch 54100  training loss: 0.014048208482563496
epoch 54100  clean testing loss: 0.015744570642709732
epoch 54200  training loss: 0.014047672040760517
epoch 54200  clean testing loss: 0.01574435643851757
epoch 54300  training loss: 0.014047068543732166
epoch 54300  clean testing loss: 0.015743298456072807
epoch 54400  training loss: 0.01404650416225195
epoch 54400  clean testing loss: 0.015742173418402672
epoch 54500  training loss: 0.014045818708837032
epoch 54500  clean testing loss: 0.015741262584924698
epoch 54600  training loss: 0.014045258052647114
epoch 54600  clean testing loss: 0.01574072241783142
epoch 54700  training loss: 0.014044675976037979
epoch 54700  clean testing loss: 0.015740733593702316
epoch 54800  training loss: 0.01404416374862194
epoch 54800  clean testing loss: 0.015739446505904198
epoch 54900  training loss: 0.014043399132788181
epoch 54900  clean testing loss: 0.015740610659122467
epoch 55000  training loss: 0.014042748138308525
epoch 55000  clean testing loss: 0.01574043557047844
epoch 55100  training loss: 0.014042218215763569
epoch 55100  clean testing loss: 0.01574024185538292
epoch 55200  training loss: 0.014041588641703129
epoch 55200  clean testing loss: 0.01574237272143364
epoch 55300  training loss: 0.01404094323515892
epoch 55300  clean testing loss: 0.015740633010864258
epoch 55400  training loss: 0.014040366746485233
epoch 55400  clean testing loss: 0.015740731731057167
epoch 55500  training loss: 0.014039745554327965
epoch 55500  clean testing loss: 0.015740234404802322
epoch 55600  training loss: 0.014039303176105022
epoch 55600  clean testing loss: 0.015741828829050064
epoch 55700  training loss: 0.014038457535207272
epoch 55700  clean testing loss: 0.015739722177386284
epoch 55800  training loss: 0.014037666842341423
epoch 55800  clean testing loss: 0.01573941297829151
epoch 55900  training loss: 0.014036690816283226
epoch 55900  clean testing loss: 0.01573806442320347
epoch 56000  training loss: 0.014035912230610847

 19%|███████████▍                                                | 57044/300000 [01:44<07:28, 542.11it/s]
epoch 56100  training loss: 0.014035122469067574
epoch 56100  clean testing loss: 0.015734108164906502
epoch 56200  training loss: 0.014033978804945946
epoch 56200  clean testing loss: 0.015731707215309143
epoch 56300  training loss: 0.014032372273504734
epoch 56300  clean testing loss: 0.015731312334537506
epoch 56400  training loss: 0.014030979946255684
epoch 56400  clean testing loss: 0.015729328617453575
epoch 56500  training loss: 0.014029414393007755
epoch 56500  clean testing loss: 0.015729282051324844
epoch 56600  training loss: 0.014028017409145832
epoch 56600  clean testing loss: 0.01572636514902115
epoch 56700  training loss: 0.014026758261024952
epoch 56700  clean testing loss: 0.01572304405272007
epoch 56800  training loss: 0.014025263488292694
epoch 56800  clean testing loss: 0.01572064496576786
epoch 56900  training loss: 0.01402398943901062
epoch 56900  clean testing loss: 0.015721119940280914
epoch 57000  training loss: 0.014022665098309517
epoch 57000  clean testing loss: 0.015717187896370888
epoch 57100  training loss: 0.014021568931639194

 19%|███████████▋                                                | 58144/300000 [01:46<07:23, 544.84it/s]
epoch 57200  training loss: 0.014020613394677639
epoch 57200  clean testing loss: 0.01571538858115673
epoch 57300  training loss: 0.014019705355167389
epoch 57300  clean testing loss: 0.015714092180132866
epoch 57400  training loss: 0.014018764719367027
epoch 57400  clean testing loss: 0.01571226678788662
epoch 57500  training loss: 0.01401781477034092
epoch 57500  clean testing loss: 0.015710432082414627
epoch 57600  training loss: 0.014016939327120781
epoch 57600  clean testing loss: 0.0157109834253788
epoch 57700  training loss: 0.014016074128448963
epoch 57700  clean testing loss: 0.015709146857261658
epoch 57800  training loss: 0.014015200547873974
epoch 57800  clean testing loss: 0.01570890285074711
epoch 57900  training loss: 0.014014370739459991
epoch 57900  clean testing loss: 0.015708398073911667
epoch 58000  training loss: 0.014013517647981644
epoch 58000  clean testing loss: 0.015707219019532204
epoch 58100  training loss: 0.014012760482728481

 20%|███████████▋                                                | 58584/300000 [01:47<07:22, 545.45it/s]
epoch 58200  training loss: 0.014011906459927559
epoch 58200  clean testing loss: 0.015703070908784866
epoch 58300  training loss: 0.014011151157319546
epoch 58300  clean testing loss: 0.015701202675700188
epoch 58400  training loss: 0.014010346494615078
epoch 58400  clean testing loss: 0.015702063217759132
epoch 58500  training loss: 0.014009672217071056
epoch 58500  clean testing loss: 0.0157021451741457
epoch 58600  training loss: 0.014008896425366402

 20%|████████████                                                | 60344/300000 [01:50<07:19, 544.79it/s]
epoch 58700  training loss: 0.014008167199790478
epoch 58700  clean testing loss: 0.015697740018367767
epoch 58800  training loss: 0.014007416553795338
epoch 58800  clean testing loss: 0.01569897122681141
epoch 58900  training loss: 0.014006750658154488
epoch 58900  clean testing loss: 0.015697576105594635
epoch 59000  training loss: 0.01400598045438528
epoch 59000  clean testing loss: 0.015695592388510704
epoch 59100  training loss: 0.014005141332745552
epoch 59100  clean testing loss: 0.01569514349102974
epoch 59200  training loss: 0.014004433527588844
epoch 59200  clean testing loss: 0.015695247799158096
epoch 59300  training loss: 0.014003694988787174
epoch 59300  clean testing loss: 0.015693355351686478
epoch 59400  training loss: 0.014002985320985317
epoch 59400  clean testing loss: 0.01569139026105404
epoch 59500  training loss: 0.014002223499119282
epoch 59500  clean testing loss: 0.01569163054227829
epoch 59600  training loss: 0.014001518487930298
epoch 59600  clean testing loss: 0.015691226348280907
epoch 59700  training loss: 0.014000775292515755
epoch 59700  clean testing loss: 0.015692658722400665
epoch 59800  training loss: 0.014000126160681248
epoch 59800  clean testing loss: 0.015692031010985374
epoch 59900  training loss: 0.013999455608427525
epoch 59900  clean testing loss: 0.015691326931118965
epoch 60000  training loss: 0.01399876270443201
epoch 60000  clean testing loss: 0.015690036118030548
epoch 60100  training loss: 0.013998178765177727
epoch 60100  clean testing loss: 0.015689564868807793
epoch 60200  training loss: 0.013997646979987621
epoch 60200  clean testing loss: 0.015689345076680183
epoch 60300  training loss: 0.013997053727507591

 20%|████████████▎                                               | 61444/300000 [01:52<07:17, 545.09it/s]
epoch 60400  training loss: 0.013996471650898457
epoch 60400  clean testing loss: 0.015688186511397362
epoch 60500  training loss: 0.01399586908519268
epoch 60500  clean testing loss: 0.015687622129917145
epoch 60600  training loss: 0.013995187357068062
epoch 60600  clean testing loss: 0.015687530860304832
